Latitude,Longitude,Altitude (m)
-62.52791,107.387596,9114.062
-62.540016,107.322784,9112.36
-62.55792,107.45259,9128.819
-62.55617,107.41767,9129.077
-62.54811,107.343414,9126.858
-62.550407,107.259254,9120.957
-62.557686,107.248276,9124.404
-62.577576,107.248344,9131.111
-62.62519,107.41376,9151.587
-62.55581,106.878975,9103.576
-62.622482,107.09143,9127.638
-62.57759,106.91657,9117.273
-62.608463,106.87754,9117.093
-62.610912,106.862465,9119.306
-62.60181,106.81559,9119.956
-62.605244,106.808205,9123.691
-62.605457,106.76357,9123.844
-62.60238,106.77205,9131.561
-62.60794,106.787315,9139.151
-62.648396,106.46845,9108.022
-62.632805,106.56275,9124.849
-62.659878,106.52383,9126.878
-62.650208,106.43431,9124.462
-62.66603,106.429665,9126.245
-62.663185,106.312355,9117.998
-62.663963,106.387436,9131.341
-62.698864,106.439644,9139.235
-62.67851,106.3361,9135.198
-62.686718,106.06179,9109.959
-62.69087,106.18049,9127.163
-62.69368,106.02527,9112.625
-62.700108,106.084496,9122.897
-62.675186,106.01947,9119.232
-62.690197,106.02917,9117.408
-62.69625,105.89187,9107.298
-62.702717,105.83988,9114.898
-62.705017,105.79081,9117.216
-62.713135,105.61694,9108.893
-62.75917,105.3921,9087.728
-62.71148,105.7617,9133.321
-62.771507,105.52911,9113.26
-62.718903,105.59646,9129.259
-62.761745,105.503006,9123.635
-62.7596,105.46419,9125.227
-62.75166,105.4198,9119.595
-62.77987,105.38367,9119.992
-62.738724,105.30407,9114.814
-62.74881,105.16956,9112.337
-62.742104,105.12128,9113.146
-62.812157,105.31504,9139.256
-62.768723,105.056595,9117.719
-62.80221,105.15828,9136.124
-62.792496,105.01552,9124.942
-62.80513,104.96363,9123.938
-62.808186,105.07688,9142.637
-62.818302,104.99786,9136.819
-62.812546,104.81066,9119.872
-62.820168,104.85541,9131.534
-62.82699,104.84962,9135.145
-62.837097,105.062965,9161.665
-62.828773,104.503685,9102.514
-62.839924,104.76317,9138.502
-62.841015,104.52922,9112.976
-62.842567,104.58928,9124.116
-62.84711,104.46643,9117.784
-62.847134,104.46143,9126.042
-62.84918,104.40188,9124.032
-62.85068,104.38165,9124.167
-62.848675,104.3254,9124.055
-62.838936,104.23833,9120.647
-62.85264,104.13289,9115.257
-62.909054,104.085075,9115.965
-62.891537,104.11429,9127.319
-62.873997,103.93675,9114.922
-62.92633,103.88426,9111.884
-62.880795,104.12527,9142.002
-62.90582,103.90994,9119.753
-62.89951,103.931435,9128.679
-62.906452,103.94936,9137.502
-62.914814,103.85681,9131.036
-62.905975,103.81667,9133.603
-62.918823,103.85764,9143.1875
-62.958725,103.66138,9127.058
-62.90349,103.66119,9123.868
-62.95704,103.59512,9123.647
-62.930424,103.464226,9128.254
-62.95579,103.50113,9133.174
-62.935696,103.36626,9123.619
-62.95966,103.42682,9129.308
-62.943935,103.35883,9125.712
-62.954926,103.324814,9129.61
-62.958412,103.2785,9135.927
-62.953964,103.19197,9134.414
-62.93816,103.2941,9144.808
-62.955402,102.9905,9108.285
-62.983257,103.15273,9135.71
-62.97243,102.9864,9123.463
-62.98562,103.09335,9150.179
-62.9833,102.93965,9142.9795
-62.992043,102.770805,9126.536
-63.012768,102.81902,9135.045
-63.011147,102.89149,9144.589
-62.993332,102.74725,9133.217
-62.985695,102.625786,9128.19
-62.987286,102.65259,9137.994
-62.9586,102.62743,9139.248
-62.992348,102.66857,9143.359
-62.9843,102.88615,9177.297
-63.036087,102.46542,9132.541
-62.971348,102.51925,9145.705
-63.04334,102.34693,9133.451
-63.06634,102.34181,9151.783
-62.95196,102.25558,9127.019
-63.01664,102.31636,9126.829
-63.03385,102.20742,9144.631
-63.026093,102.087814,9130.673
-63.024963,102.09075,9121.993
-63.040386,102.07556,9137.548
-63.044884,102.01786,9141.016
-63.047016,101.97264,9137.556
-63.051785,101.92172,9139.149
-63.05304,101.88995,9135.079
-63.05089,101.84316,9134.611
-63.04937,101.767334,9135.403
-63.055386,101.74592,9137.993
-63.06273,101.696884,9134.526
-63.071964,101.66186,9135.7
-63.079895,101.614655,9139.339
-63.085876,101.561646,9143.51
-63.074146,101.45267,9131.667
-63.093967,101.55385,9147.803
-63.094982,101.50149,9145.267
-63.08962,101.37177,9134.567
-63.07882,101.20557,9115.924
-63.100792,101.416,9149.684
-63.09545,101.222435,9137.402
-63.092503,101.14241,9128.86
-63.106808,101.23206,9150.445
-63.105103,101.05978,9135.051
-63.11073,101.08107,9142.544
-63.1091,100.97575,9135.299
-63.111248,100.94451,9140.343
-63.1202,101.18778,9175.907
-63.120895,100.781815,9126.236
-63.129738,100.96149,9156.587
-63.12979,100.7032,9144.679
-63.128223,100.76805,9147.52
-63.129196,100.7016,9142.093
-63.129025,100.67238,9148.345
-63.130352,100.600624,9142.29
-63.12603,100.62612,9147.151
-63.120148,100.45441,9123.421
-63.13438,100.565475,9139.332
-63.10577,100.46367,9138.727
-63.120647,100.32749,9126.331
-63.127148,100.417656,9142.752
-63.127335,100.21753,9120.722
-63.112724,100.31282,9147.238
-63.185524,100.23404,9137.608
-63.100716,100.11935,9128.465
-63.146545,100.07343,9129.146
-63.147327,100.08097,9128.869
-63.13328,100.026344,9127.565
-63.165226,99.98193,9130.892
-63.11546,99.9947,9140.325
-63.17392,99.859215,9124.71
-63.16334,99.80886,9125.948
-63.154545,99.8513,9142.815
-63.152855,99.825836,9143.454
-63.147614,99.808,9145.613
-63.165764,99.63808,9127.568
-63.17791,99.585526,9123.793
-63.169716,99.65449,9138.391
-63.181084,99.4784,9132.265
-63.1776,99.495384,9144.515
-63.181477,99.365036,9131.023
-63.185947,99.45065,9140.261
-63.177326,99.335495,9121.998
-63.180588,99.378525,9131.934
-63.175747,99.37833,9142.557
-63.162518,99.332245,9142.496
-63.155895,99.14724,9127.608
-63.17297,99.060776,9130.563
-63.204887,99.00518,9140.722
-63.207123,99.04934,9158.363
-63.196907,99.10791,9170.042
-63.190166,98.72858,9121.011
-63.249306,98.889175,9147.769
-63.17683,98.94736,9159.237
-63.226864,98.73589,9134.141
-63.195477,98.73213,9132.535
-63.213543,98.85009,9156.288
-63.20464,98.56969,9125.744
-63.21164,98.70945,9144.545
-63.18597,98.39528,9124.473
-63.206112,98.684906,9142.045
-63.208508,98.57398,9124.297
-63.18006,98.38763,9123.179
-63.183983,98.352135,9122.463
-63.184013,98.371254,9117.739
-63.193314,98.35382,9126.655
-63.184452,98.23472,9132.003
-63.20175,98.21721,9135.412
-63.19452,98.17751,9130.485
-63.20833,98.13388,9123.624
-63.21554,98.09985,9124.398
-63.188847,98.08688,9134.161
-63.18072,97.990814,9125.348
-63.206966,98.011826,9135.896
-63.188984,97.95788,9141.678
-63.155144,98.00908,9154.885
-63.218117,97.95223,9154.878
-63.19895,97.85104,9150.106
-63.20446,97.918785,9166.948
-63.191444,97.579155,9128.426
-63.213253,97.86752,9160.206
-63.19936,97.48611,9146.695
-63.176857,97.49862,9154.944
-63.204014,97.64551,9157.443
-63.199738,97.403206,9147.496
-63.194138,97.57817,9172.513
-63.19217,97.25191,9148.972
-63.186993,97.45842,9171.505
-63.19213,97.281044,9169.347
-63.187893,97.27681,9177.297
-63.190308,97.19717,9172.447
-63.189373,97.18577,9170.58
-63.195614,97.15821,9163.83
-63.191357,97.114006,9172.943
-63.179466,97.036,9174.912
-63.2002,97.00287,9160.092
-63.18598,97.01069,9173.806
-63.17609,96.87724,9173.854
-63.18412,96.92974,9189.516
-63.15539,96.85261,9186.129
-63.162838,96.74422,9180.531
-63.154003,96.755005,9190.75
-63.154354,96.5405,9164.176
-63.151867,96.77161,9217.373
-63.16571,96.55,9188.307
-63.15371,96.646774,9201.17
-63.168736,96.52905,9196.508
-63.142548,96.47437,9194.427
-63.179043,96.489494,9193.447
-63.13076,96.35454,9185.648
-63.18594,96.40531,9187.4
-63.161053,96.35152,9186.661
-63.163452,96.26267,9191.064
-63.167053,96.24279,9185.522
-63.193558,96.21238,9182.349
-63.15353,96.18028,9194.507
-63.162144,96.11909,9190.834
-63.16866,96.06604,9180.998
-63.155247,96.06099,9187.432
-63.158726,95.94012,9177.699
-63.177944,95.84832,9175.54
-63.142376,95.97779,9204.866
-63.142635,95.862564,9190.266
-63.138844,95.90437,9202.663
-63.147396,95.76839,9203.114
-63.11051,95.75613,9194.97
-63.131382,95.75549,9205.331
-63.11169,95.6414,9204.242
-63.117527,95.56395,9200.79
-63.1202,95.65476,9224.562
-63.114063,95.46843,9208.724
-63.120075,95.5466,9228.484
-63.10598,95.51237,9235.921
-63.11952,95.31838,9221.041
-63.121387,95.43522,9257.818
-63.115406,95.30767,9263.075
-63.13715,95.23514,9265.64
-63.140354,95.29669,9294.938
-63.151672,95.15747,9292.459
-63.149796,95.16528,9300.556
-63.145096,95.114044,9305.16
-63.15709,95.14238,9325.039
-63.15035,94.953995,9312.912
-63.156986,94.73778,9303.92
-63.169575,95.04622,9356.345
-63.18155,94.845474,9338.555
-63.17831,94.89319,9358.27
-63.189754,94.79085,9360.582
-63.203136,94.75212,9366.412
-63.179638,94.75334,9380.603
-63.218304,94.61576,9377.268
-63.197002,94.68414,9401.383
-63.240868,94.48873,9376.436
-63.147026,94.60848,9398.323
-63.205605,94.56491,9385.787
-63.199265,94.3855,9370.409
-63.174744,94.54436,9397.037
-63.169014,94.41043,9391.618
-63.176403,94.308,9394.243
-63.178738,94.34391,9395.009
-63.17183,94.30381,9386.65
-63.1672,94.24694,9391.717
-63.1605,94.20661,9395.548
-63.156063,94.09885,9379.8
-63.157562,94.17439,9396.678
-63.1519,94.060394,9388.662
-63.14801,93.976364,9388.679
-63.142803,93.894196,9381.366
-63.143135,93.90708,9391.734
-63.133392,93.78116,9374.799
-63.135487,93.80217,9393.651
-63.146023,93.814,9405.933
-63.147453,93.75555,9402.15
-63.14887,93.73953,9397.396
-63.1652,93.86963,9433.033
-63.10472,93.85655,9429.564
-63.15762,93.4979,9389.705
-63.106518,93.63517,9414.669
-63.130325,93.45182,9395.722
-63.111122,93.52929,9399.179
-63.118076,93.47588,9405.885
-63.106148,93.38774,9402.015
-63.10468,93.41372,9419.822
-63.093582,93.273766,9416.08
-63.07773,93.316414,9425.761
-63.068302,93.27831,9433.954
-63.048527,93.21379,9446.432
-63.060528,93.17672,9457.342
-62.99198,93.08923,9449.451
-63.054726,93.236534,9501.313
-62.998444,92.95268,9483.468
-62.99534,93.113556,9510.319
-62.985703,92.99171,9512.063
-62.975033,92.8966,9503.882
-62.975983,93.08775,9550.364
-62.954067,92.645164,9522.771
-62.952328,92.861435,9545.644
-62.91679,92.856026,9577.911
-62.91736,92.64224,9559.125
-62.93588,92.78357,9602.476
-62.882267,92.644684,9583.778
-62.872917,92.572784,9577.411
-62.886078,92.55327,9591.915
-62.90389,92.54511,9600.964
-62.90284,92.44928,9595.113
-62.90313,92.44358,9607.787
-62.88451,92.30362,9595.06
-62.880836,92.31272,9608.243
-62.8762,92.25101,9603.82
-62.880707,92.21763,9601.038
-62.88751,92.214096,9613.568
-62.87883,92.076416,9596.544
-62.875862,92.13253,9604.069
-62.86899,92.020775,9596.472
-62.870613,92.021965,9604.423
-62.865883,91.922356,9602.769
-62.867256,91.95395,9616.014
-62.867504,91.891464,9607.107
-62.85473,91.72385,9594.021
-62.86233,91.99647,9639.594
-62.853195,91.800186,9616.028
-62.83968,91.63288,9609.002
-62.837315,91.58264,9599.87
-62.827717,91.49463,9645.666
-62.84813,91.75193,9625.212
-62.846317,91.552795,9630.512
-62.839577,91.440094,9638.324
-62.83979,91.47128,9627.458
-62.83909,91.43606,9611.286
-62.8235,91.34494,9611.12
-62.817745,91.33067,9606.798
-62.81186,91.28687,9609.674
-62.80827,91.24528,9619.512
-62.80492,91.18912,9605.6455
-62.798294,91.14413,9618.178
-62.808216,91.13482,9624.834
-62.79728,91.06318,9620.941
-62.801785,91.0234,9625.813
-62.790627,90.97754,9622.82
-62.803078,90.93398,9624.041
-62.781773,90.89211,9621.067
-62.77002,90.8913,9619.557
-62.79409,90.731316,9610.179
-62.76065,90.84121,9621.53
-62.754063,90.729385,9619.539
-62.788593,90.579155,9613.236
-62.744347,90.734245,9639.417
-62.763905,90.55105,9633.14
-62.756214,90.59938,9641.317
-62.754387,90.47024,9628.037
-62.744457,90.45032,9632.288
-62.76436,90.527725,9650.24
-62.739586,90.42564,9641.012
-62.743103,90.38257,9634.69
-62.74344,90.206085,9615.786
-62.734455,90.21339,9630.022
-62.735126,90.25648,9638.469
-62.724552,90.164696,9630.246
-62.724102,90.1574,9641.322
-62.72382,90.0796,9640.467
-62.721817,90.07436,9641.0
-62.717915,90.04244,9639.258
-62.715782,89.9224,9627.939
-62.710876,89.79448,9617.041
-62.715897,89.982605,9650.18
-62.69196,89.79721,9627.118
-62.68852,89.843956,9644.801
-62.693584,89.748985,9642.575
-62.68262,89.71417,9644.189
-62.690044,89.635666,9644.204
-62.671505,89.65552,9658.59
-62.665413,89.39014,9621.843
-62.657425,89.61031,9668.758
-62.65999,89.64852,9681.69
-62.64543,89.55804,9654.411
-62.63476,89.42729,9658.749
-62.62882,89.404205,9632.28
-62.626637,89.26517,9638.703
-62.63245,89.29008,9637.484
-62.635113,89.25768,9655.815
-62.63409,89.2488,9649.978
-62.63312,89.11728,9650.819
-62.630646,89.09122,9643.099
-62.633724,89.09961,9661.025
-62.628033,89.05036,9646.816
-62.62347,88.99571,9648.386
-62.616512,88.948654,9646.66
-62.619766,88.96929,9659.303
-62.58586,88.75638,9626.599
-62.611164,88.94122,9661.237
-62.590996,88.774506,9636.72
-62.574017,88.69095,9636.431
-62.599705,88.74089,9655.991
-62.590237,88.67141,9649.42
-62.560467,88.56078,9633.917
-62.582905,88.656204,9666.536
-62.60342,88.55355,9646.487
-62.55326,88.46507,9639.155
-62.53105,88.46693,9642.001
-62.51928,88.47272,9667.289
-62.53461,88.36247,9657.955
-62.540833,88.28903,9655.872
-62.53465,88.29682,9657.974
-62.53181,88.236465,9657.157
-62.526726,88.20788,9665.995
-62.527035,88.14411,9665.01
-62.52167,88.1182,9665.639
-62.518658,88.022865,9662.0625
-62.50143,88.07179,9671.93
-62.49194,88.03178,9665.206
-62.492573,87.88259,9653.082
-62.483826,87.94874,9674.629
-62.48868,87.85048,9663.329
-62.488197,87.821144,9671.895
-62.488697,87.75547,9676.0
-62.48601,87.73977,9667.357
-62.478867,87.697174,9674.758
-62.469433,87.6333,9671.29
-62.4588,87.62713,9662.057
-62.448154,87.57493,9666.956
-62.446346,87.49146,9661.719
-62.44376,87.512436,9677.186
-62.43948,87.47075,9676.361
-62.43519,87.381195,9662.301
-62.43429,87.54007,9693.749
-62.43344,87.22304,9643.152
-62.431637,87.13356,9659.511
-62.43807,87.26648,9651.709
-62.43507,87.11474,9665.078
-62.43632,87.1691,9666.262
-62.429207,87.122475,9673.122
-62.42118,87.05254,9645.164
-62.40827,87.01306,9676.377
-62.41038,86.995575,9642.128
-62.408077,86.868,9683.413
-62.40989,86.96782,9675.601
-62.40543,86.850815,9670.012
-62.402798,86.76524,9663.539
-62.3993,86.76206,9661.792
-62.394238,86.73346,9673.603
-62.38982,86.70406,9670.87
-62.38551,86.60782,9659.79
-62.37753,86.588745,9663.838
-62.36897,86.57415,9666.425
-62.36333,86.47778,9646.905
-62.356045,86.5019,9669.061
-62.354687,86.41148,9660.851
-62.35213,86.39219,9663.187
-62.345665,86.33742,9667.078
-62.3391,86.30365,9651.96
-62.327812,86.28355,9666.331
-62.32385,86.173676,9639.149
-62.31555,86.244934,9670.547
-62.31429,86.12193,9657.771
-62.310863,86.092636,9666.394
-62.311264,86.0559,9680.533
-62.310238,86.00487,9684.577
-62.307014,85.980095,9679.828
-62.303146,85.87824,9681.327
-62.30002,85.94077,9687.443
-62.293312,85.78484,9670.47
-62.28563,85.79726,9677.184
-62.27651,85.80708,9680.912
-62.266766,85.686584,9673.642
-62.25923,85.76582,9690.559
-62.25592,85.623695,9676.555
-62.25364,85.56559,9677.738
-62.253777,85.69081,9693.526
-62.255722,85.75219,9715.873
-62.254986,85.34753,9668.329
-62.25397,85.51163,9694.43
-62.24782,85.330284,9681.609
-62.240738,85.37815,9689.492
-62.230576,85.29545,9679.172
-62.224957,85.26711,9679.692
-62.224613,85.2049,9679.867
-62.225513,85.17199,9685.232
-62.22134,85.13882,9684.975
-62.209915,85.20428,9699.756
-62.200993,85.12159,9689.001
-62.201515,84.95771,9668.229
-62.204994,85.00391,9684.081
-62.201923,84.92578,9683.18
-62.191105,84.87292,9680.826
-62.17731,84.86768,9682.415
-62.167923,84.920204,9697.267
-62.173866,84.72925,9671.501
-62.169865,84.63946,9663.759
-62.162853,84.71426,9687.687
-62.154995,84.71591,9697.078
-62.158348,84.52586,9669.145
-62.155544,84.623695,9702.015
-62.14528,84.46856,9679.732
-62.145187,84.50904,9684.306
-62.148945,84.40609,9676.179
-62.135124,84.426056,9700.979
-62.13207,84.316795,9690.717
-62.133324,84.31449,9713.89
-62.143612,84.26441,9713.812
-62.1508,84.241806,9724.526
-62.15203,84.16126,9730.622
-62.15615,84.14931,9742.516
-62.164482,84.08192,9741.137
-62.150284,84.038055,9756.488
-62.157967,84.29188,9802.226
-62.14491,83.556015,9724.488
-61.888832,84.39822,9863.503
-62.13991,83.55144,9770.498
-62.072033,83.973434,9803.754
-62.06662,83.91991,9814.655
-62.161785,83.73789,9824.521
-62.12766,83.70587,9831.371
-62.114178,83.68173,9840.995
-62.134064,83.61518,9845.665
-62.12417,83.56258,9845.289
-62.11657,83.54045,9846.16
-62.116203,83.50372,9845.242
-62.108616,83.47429,9842.793
-62.099026,83.413284,9837.358
-62.0926,83.370605,9840.258
-62.0878,83.36245,9849.945
-62.079826,83.27025,9835.888
-62.074535,83.25886,9843.958
-62.070377,83.23827,9851.007
-62.065117,83.15324,9843.841
-62.060753,83.13758,9847.09
-62.053295,83.08734,9841.82
-62.04678,83.05478,9843.295
-62.041576,83.01038,9845.778
-62.03734,82.964806,9845.432
-62.032124,82.93399,9842.802
-62.025948,82.889084,9842.802
-62.02119,82.84732,9849.057
-62.017998,82.7881,9837.547
-62.014076,82.79444,9851.654
-62.006718,82.69865,9845.869
-62.00521,82.68924,9838.071
-61.99804,82.65527,9854.426
-61.991398,82.56981,9848.075
-61.990376,82.56474,9843.502
-61.984005,82.52638,9850.805
-61.97755,82.47044,9849.893
-61.97264,82.43335,9850.447
-61.966587,82.39434,9853.481
-61.95906,82.33463,9856.9795
-61.95073,82.28322,9861.1
-61.94414,82.255135,9867.326
-61.93893,82.24854,9868.11
-61.922997,82.13112,9871.69
-61.91107,82.09214,9883.286
-61.900757,82.065994,9893.274
-61.889793,82.03807,9900.61
-61.87922,82.02616,9905.56
-61.85923,81.88114,9912.248
-61.848286,81.84151,9921.935
-61.84412,81.91318,9931.112
-61.829514,81.84595,9941.122
-61.815224,81.757385,9946.985
-61.801537,81.65994,9952.572
-61.792656,81.6466,9961.174
-61.783443,81.67734,9969.355
-61.768295,81.626175,9979.114
-61.754276,81.54228,9987.2295
-61.74488,81.50004,9990.563
-61.740917,81.54492,9995.259
-61.731026,81.45615,10007.113
-61.733704,81.49298,10007.612
-61.728714,81.37246,10015.767
-61.729984,81.36108,10014.878
-61.72605,81.3826,10011.846
-61.713165,81.30739,10015.735
-61.70836,81.2736,10020.04
-61.705593,81.27317,10016.899
-61.69656,81.197205,10021.7705
-61.69291,81.18779,10016.601
-61.685757,81.113075,10017.091
-61.684036,81.09181,10020.191
-61.68017,81.06685,10027.085
-61.672012,81.01558,10022.094
-61.661716,80.918564,10009.762
-61.66252,80.94848,10022.172
-61.65837,80.93732,10028.027
-61.644802,80.815,10012.108
-61.641365,80.82613,10020.738
-61.635563,80.79111,10024.659
-61.624718,80.68795,10013.435
-61.628532,80.779915,10033.839
-61.60993,80.562195,10012.224
-61.614037,80.68494,10027.611
-61.603527,80.55349,10023.425
-61.596233,80.53726,10024.23
-61.592457,80.49947,10025.086
-61.584667,80.470314,10032.637
-61.579784,80.384964,10023.087
-61.575066,80.441765,10036.787
-61.56854,80.259964,10014.013
-61.562626,80.31209,10032.188
-61.558243,80.30099,10032.571
-61.549828,80.25959,10028.033
-61.54082,80.13729,10012.722
-61.53174,80.05357,10013.587
-61.52502,79.978455,10006.58
-61.522133,80.01723,10019.444
-61.519978,80.09263,10039.558
-61.51254,80.011734,10031.079
-61.505894,79.84568,10012.305
-61.502995,79.955,10040.681
-61.49376,79.886185,10033.971
-61.48644,79.77566,10017.576
-61.482857,79.83883,10033.113
-61.476418,79.706566,10019.465
-61.471184,79.64829,10019.585
-61.467907,79.775375,10050.548
-61.46026,79.61439,10024.495
-61.452904,79.500465,10010.391
-61.443302,79.57247,10026.484
-61.43357,79.569145,10028.314
-61.424473,79.489334,10022.114
-61.417587,79.37467,10010.649
-61.411827,79.302925,10006.676
-61.405346,79.32248,10015.314
-61.40064,79.37518,10035.704
-61.39324,79.2494,10022.417
-61.388706,79.22894,10025.039
-61.381428,79.13175,10017.147
-61.373302,78.979675,9996.79
-61.369713,79.21494,10043.991
-61.3578,78.99216,10022.969
-61.35293,79.06024,10034.435
-61.3448,78.98144,10024.501
-61.33789,78.94367,10025.473
-61.33254,78.940765,10031.619
-61.323036,78.84637,10015.768
-61.315144,78.81007,10015.306
-61.309517,78.80963,10024.194
-61.301186,78.7468,10014.804
-61.294506,78.83526,10034.332
-61.28651,78.74163,10029.817
-61.28402,78.730316,10043.518
-61.28015,78.7367,10053.497
-61.26873,78.45141,10007.534
-61.260254,78.5781,10034.141
-61.251015,78.44345,10021.126
-61.24466,78.409805,10027.081
-61.23732,78.39655,10024.045
-61.229,78.3966,10028.421
-61.22194,78.35536,10032.42
-61.216164,78.248856,10022.912
-61.20925,78.24729,10021.43
-61.200363,78.046684,9983.3
-61.191982,78.20845,10031.708
-61.183952,78.150246,10029.001
-61.17422,78.01166,10007.92
-61.168045,78.03678,10025.548
-61.161163,78.08159,10031.819
-61.152473,77.87118,10014.801
-61.148315,77.90995,10030.233
-61.141632,77.92379,10028.543
-61.131287,77.820206,10018.997
-61.12521,77.83128,10033.063
-61.120846,77.73183,10024.566
-61.11576,77.74594,10028.986
-61.106583,77.670334,10023.096
-61.097725,77.62503,10022.257
-61.0886,77.60611,10022.199
-61.08138,77.53666,10016.019
-61.07521,77.55927,10022.721
-61.067863,77.52177,10027.874
-61.063213,77.41543,10019.215
-61.060596,77.40796,10024.259
-61.060555,77.324135,10014.47
-61.05125,77.40405,10044.371
-61.04128,77.22649,10025.352
-61.034527,77.29038,10034.263
-61.02354,77.15188,10020.417
-61.0124,77.22695,10033.944
-61.00008,77.16011,10019.3545
-60.9866,77.042435,10013.319
-60.982464,77.08095,10028.856
-60.97921,77.040184,10025.905
-60.969627,76.95801,10023.853
-60.962982,76.892,10019.005
-60.961407,76.94861,10026.229
-60.95115,76.85868,10016.759
-60.9392,76.75327,10007.438
-60.936665,76.80674,10013.311
-60.93118,76.83154,10017.08
-60.915756,76.66605,10010.125
-60.909092,76.629135,10016.229
-60.908627,76.6266,10009.83
-60.89861,76.58187,10008.414
-60.88429,76.65644,10024.518
-60.865826,76.51606,10015.886
-60.864475,76.28947,10000.204
-60.8719,76.494865,10021.797
-60.852753,76.51073,10031.862
-60.835373,76.31369,10018.875
-60.84537,76.15445,9992.013
-60.838795,76.30652,10008.763
-60.81255,76.29158,10022.774
-60.808167,76.24541,10019.727
-60.815903,76.05965,9996.729
-60.804516,76.16505,10015.693
-60.7925,76.028946,10013.387
-60.787533,76.13265,10016.628
-60.77373,75.99224,10017.126
-60.775944,75.919495,10004.862
-60.766167,75.97346,10015.4375
-60.747852,75.963356,10024.346
-60.745068,75.78527,10005.25
-60.744957,75.82195,10015.893
-60.73749,75.79825,10021.766
-60.729534,75.76949,10026.993
-60.724846,75.64009,10015.576
-60.71812,75.78865,10037.524
-60.711864,75.54012,10012.889
-60.70543,75.62037,10030.683
-60.702076,75.56394,10029.859
-60.692917,75.560036,10034.995
-60.68213,75.525566,10038.642
-60.671734,75.444115,10038.611
-60.664265,75.40522,10036.164
-60.661037,75.3732,10031.026
-60.650517,75.36544,10036.872
-60.635994,75.33806,10045.163
-60.63072,75.24121,10033.874
-60.630577,75.20928,10027.46
-60.62125,75.24974,10040.961
-60.608257,75.17464,10037.707
-60.602608,75.09227,10025.865
-60.59757,75.10258,10029.51
-60.5934,75.01736,10019.544
-60.575233,75.10751,10046.296
-60.57044,74.92187,10018.787
-60.56655,74.96631,10029.194
-60.5567,74.90205,10026.48
-60.548023,74.85254,10027.091
-60.544594,74.83918,10027.163
-60.53536,74.82119,10028.454
-60.530575,74.72613,10015.53
-60.521667,74.756546,10025.741
-60.51018,74.724205,10026.694
-60.506664,74.59298,10011.3
-60.4915,74.70174,10037.438
-60.485542,74.55171,10017.232
-60.477257,74.53244,10016.186
-60.4633,74.562164,10021.633
-60.4502,74.50808,10015.615
-60.43962,74.46455,10011.534
-60.43948,74.30185,9987.16
-60.426323,74.43397,10018.599
-60.41342,74.34119,10010.895
-60.405605,74.27195,10005.728
-60.393314,74.3173,10019.141
-60.39282,74.22377,10004.389
-60.380005,74.19687,10016.318
-60.371346,74.14929,10019.452
-60.365406,74.09903,10013.058
-60.361786,74.13923,10020.244
-60.353027,74.07091,10015.055
-60.33564,74.004875,10017.042
-60.329735,73.998146,10018.018
-60.319134,73.9584,10022.69
-60.309284,73.911514,10023.285
-60.300766,73.89861,10020.184
-60.28938,73.8494,10019.201
-60.28192,73.79948,10016.694
-60.264122,73.78317,10033.669
-60.263958,73.74443,10050.781
-60.25828,73.7172,10039.88
-60.24359,73.64998,10037.531
-60.23616,73.63841,10035.137
-60.227062,73.61634,10042.734
-60.218887,73.54137,10037.052
-60.206814,73.548035,10041.638
-60.19778,73.471756,10028.318
-60.187828,73.43114,10028.481
-60.17319,73.50705,10054.219
-60.1714,73.40319,10038.525
-60.17208,73.24381,10014.737
-60.15727,73.36164,10045.481
-60.14345,73.286674,10037.411
-60.13156,73.243996,10034.735
-60.132957,73.17114,10024.754
-60.119347,73.19655,10046.634
-60.112617,73.13318,10038.923
-60.104084,73.0848,10035.593
-60.094116,73.06837,10039.847
-60.08788,73.03663,10039.193
-60.079094,73.00038,10040.464
-60.06903,72.95685,10036.343
-60.06347,72.892845,10027.761
-60.04946,72.94487,10045.442
-60.045036,72.79477,10020.788
-60.034412,72.86244,10041.645
-60.03462,72.71329,10019.941
-60.03493,72.76451,10031.774
-60.03202,72.68278,10027.366
-60.026764,72.63812,10028.177
-60.02272,72.61412,10029.897
-60.020374,72.560776,10022.604
-60.014175,72.543045,10020.008
-59.9998,72.55443,10023.12
-59.98956,72.46195,10011.684
-59.982437,72.39586,10000.891
-59.964035,72.468666,10024.703
-59.9558,72.3244,10011.773
-59.948074,72.334366,10018.325
-59.940548,72.306755,10016.255
-59.93224,72.225204,9998.989
-59.920856,72.29815,10051.417
-59.937088,72.11817,10076.855
-59.946556,72.19206,10137.4795
-59.966156,71.96415,10138.04
-59.97113,72.176285,10190.986
-59.97229,71.940956,10177.376
-59.96468,72.06639,10208.922
-59.940674,72.169975,10209.489
-59.949345,72.1042,10174.824
-59.873528,71.73318,10168.53
-59.911674,71.9229,10146.145
-59.89465,71.772156,10145.579
-59.882557,71.70484,10150.034
-59.868523,71.74032,10151.871
-59.858467,71.71517,10154.503
-59.855293,71.62241,10156.918
-59.85039,71.58617,10153.137
-59.841537,71.60484,10152.369
-59.827297,71.538506,10156.736
-59.823906,71.52222,10153.116
-59.810535,71.458755,10158.995
-59.805088,71.43972,10159.8
-59.79882,71.42677,10160.187
-59.790623,71.39521,10159.395
-59.77855,71.34317,10160.867
-59.76602,71.31382,10161.746
-59.75618,71.296364,10157.013
-59.74896,71.2536,10155.21
