Latitude,Longitude,Altitude (m)
-52.16342,138.5764,8884.661
-52.177784,138.53453,8905.071
-52.20996,138.50137,8905.214
-52.228043,138.43503,8923.1
-52.25037,138.50533,8933.041
-52.267067,138.56253,8951.162
-52.32475,138.59383,8970.216
-52.36861,138.54472,8985.366
-52.37301,138.44798,8996.2
-52.390026,138.31978,9003.0625
-52.40335,138.12082,8996.138
-52.408615,137.85983,8997.584
-52.52353,137.93166,8975.993
-52.495537,138.11484,8977.69
-52.500244,138.23856,9008.389
-52.51997,138.40048,9036.805
-52.545006,138.19713,8976.647
-52.6035,137.83646,8995.16
-52.579025,138.09166,8983.051
-52.623386,138.13101,8991.916
-52.618523,138.03816,8981.504
-52.643692,138.02396,8986.143
-52.656097,138.12364,8989.903
-52.69632,138.33246,9003.348
-52.723408,138.27588,9004.491
-52.722897,137.62502,8966.92
-52.74216,138.01738,8981.93
-52.74883,137.77834,8974.704
-52.783615,137.86931,8970.703
-52.772804,137.80789,8983.145
-52.81403,137.79909,8981.589
-52.908306,137.53809,8935.244
-52.87436,137.66325,9009.352
-52.889843,137.86626,8983.378
-52.824726,137.71318,9006.421
-52.9051,137.78847,9003.566
-52.875267,137.71709,9019.646
-52.891487,137.59306,9016.278
-52.896317,137.6987,9031.406
-52.927788,137.78847,9040.63
-52.9321,137.75893,9046.176
-52.926197,137.56763,9056.844
-52.8969,137.58092,9071.647
-52.92154,137.99124,9067.329
-52.955257,137.82458,9056.532
-52.980663,137.53787,9067.757
-52.984406,137.66225,9083.5205
-53.02862,137.6838,9077.417
-53.161186,137.69635,9054.73
-52.947315,137.83054,9128.987
-53.057224,137.56462,9092.544
-53.008865,137.50131,9119.15
-53.051334,137.76498,9125.222
-53.061924,137.5434,9127.12
-53.069153,137.51279,9134.217
-53.08906,137.68173,9144.143
-53.09755,137.5793,9149.216
-53.11446,137.43036,9155.079
-53.12167,137.73201,9174.371
-53.145245,137.59921,9174.206
-53.126945,137.69113,9184.799
-53.151352,137.56856,9177.743
-53.10914,137.69318,9189.323
-53.104305,137.56432,9191.426
-53.192345,137.22044,9162.208
-53.259975,137.2668,9147.2
-53.1759,137.77007,9202.837
-53.26272,137.48463,9162.497
-53.22605,137.5985,9183.97
-53.271427,137.50352,9167.943
-53.276756,137.47678,9170.629
-53.291943,137.48291,9173.376
-53.31263,137.43639,9173.182
-53.32665,137.36432,9172.063
-53.33364,137.38678,9177.227
-53.321236,137.68816,9202.27
-53.42099,137.65494,9167.405
-53.375317,137.14314,9155.971
-53.44581,137.41899,9160.081
-53.438908,137.19781,9160.781
-53.470646,137.30238,9160.762
-53.474415,137.18848,9156.511
-53.48587,137.22618,9159.545
-53.5045,137.15611,9157.066
-53.501556,137.23795,9167.099
-53.534344,137.33838,9168.154
-53.5772,137.31451,9159.703
-53.578487,137.19646,9156.073
-53.592205,136.9349,9144.18
-53.597507,136.69107,9136.879
-53.670654,136.91196,9126.467
-53.65637,136.9649,9147.61
-53.64311,137.2366,9174.236
-53.706627,137.19614,9155.512
-53.72481,136.65318,9123.963
-53.736233,136.97578,9144.147
-53.74247,136.91528,9146.27
-53.7673,136.78954,9136.457
-53.77318,136.82816,9141.026
-53.796272,136.73471,9138.097
-53.77762,136.9152,9158.849
-53.841705,137.43011,9171.875
-53.857323,136.32794,9107.294
-53.890068,136.9167,9145.118
-53.89352,136.56703,9119.819
-53.911663,136.6821,9133.744
-53.939003,136.60991,9125.105
-53.944344,136.60672,9130.039
-53.94778,136.58861,9136.584
-53.9732,136.5711,9129.705
-53.987354,136.52773,9129.622
-53.99566,136.54504,9138.873
-54.00565,136.72594,9151.092
-54.058388,136.52794,9108.813
-54.058613,136.26555,9124.351
-54.066883,136.31041,9115.541
-54.101845,136.434,9121.415
-54.09789,136.6112,9136.372
-54.16058,136.79942,9142.789
-54.14685,135.97685,9091.247
-54.165894,136.41852,9119.748
-54.186863,136.14525,9101.514
-54.203423,136.22845,9112.326
-54.189953,136.19208,9109.384
-54.236397,136.149,9109.301
-54.23058,136.11012,9113.315
-54.235138,136.1341,9124.524
-54.267586,136.17886,9114.6
-54.280766,136.30716,9104.481
-54.328575,136.27718,9111.91
-54.317684,136.0781,9140.559
-54.35904,135.98546,9089.097
-54.35522,135.73874,9091.36
-54.376213,135.79037,9096.954
-54.406105,135.92403,9096.273
-54.409264,135.83092,9102.6045
-54.417397,135.92343,9104.573
-54.43291,136.43362,9137.491
-54.478703,135.49858,9074.058
-54.49267,136.04984,9107.2705
-54.496754,135.60231,9078.74
-54.512257,135.70825,9095.4
-54.52902,135.71846,9088.615
-54.533077,135.60963,9085.602
-54.55802,135.6574,9088.706
-54.561405,135.57869,9089.749
-54.565376,135.5906,9098.215
-54.586075,135.55792,9096.258
-54.61487,135.5377,9093.247
-54.62138,135.52815,9097.223
-54.644073,135.51607,9095.958
-54.659492,135.58513,9107.384
-54.679165,135.64944,9099.741
-54.704453,135.4999,9073.918
-54.71768,135.28674,9089.719
-54.713543,135.20418,9094.543
-54.748287,135.20113,9074.909
-54.770336,134.83517,9041.105
-54.882103,135.04764,9076.87
-54.751907,135.20876,9087.689
-54.833717,135.27744,9076.392
-54.86159,135.07782,9093.042
-54.867584,135.15794,9080.035
-54.862793,135.09946,9082.304
-54.895947,135.08531,9080.628
-54.89704,135.05434,9087.181
-54.901714,135.06693,9095.102
-54.925987,135.07701,9091.72
-54.94872,135.02869,9079.616
-54.95677,134.99483,9082.4795
-54.973633,135.02094,9087.515
-54.992565,135.3113,9102.392
-55.040886,135.00023,9074.619
-55.016197,134.62628,9064.815
-55.058826,134.92967,9082.055
-55.041206,134.73254,9082.662
-55.087685,134.73438,9069.729
-55.082096,134.78214,9080.771
-55.08401,134.81616,9104.452
-55.131443,134.91739,9078.578
-55.150593,134.62456,9067.207
-55.14331,134.56879,9074.455
-55.178154,134.54596,9062.446
-55.1892,134.20988,9056.37
-55.257107,134.10953,9032.213
-55.213516,134.666,9084.177
-55.250053,134.49083,9072.562
-55.262604,134.3869,9060.312
-55.28258,134.47214,9071.079
-55.288063,134.48286,9077.341
-55.308693,134.40735,9063.639
-55.322502,134.30296,9055.215
-55.335083,134.44824,9085.542
-55.3466,134.76819,9086.274
-55.380863,134.01868,9042.133
-55.390472,134.28502,9059.253
-55.411053,134.18365,9068.134
-55.41864,134.11292,9046.477
-55.43852,134.12181,9055.854
-55.439224,134.12137,9066.712
-55.446033,134.15012,9065.824
-55.471226,134.15086,9071.204
-55.48853,134.29337,9089.861
-55.524036,134.2989,9063.26
-55.52314,133.8469,9049.622
-55.518314,133.80933,9055.657
-55.566124,133.95305,9049.077
-55.561195,133.89919,9058.073
-55.564194,133.97934,9079.372
-55.600388,134.25507,9092.059
-55.634453,133.86894,9058.013
-55.634197,133.62695,9048.306
-55.65389,133.85422,9061.687
-55.66447,133.65915,9066.194
-55.695717,133.67662,9062.818
-55.690155,133.69835,9055.266
-55.69813,133.67882,9049.139
-55.733486,133.73508,9074.071
-55.76136,133.91785,9093.164
-55.788006,133.50389,9036.643
-55.759148,133.40627,9034.709
-55.820248,133.53888,9053.861
-55.814735,133.44307,9052.4375
-55.831593,133.341,9043.335
-55.827568,133.44853,9048.372
-55.842735,133.61981,9062.087
-55.895996,133.83142,9070.9375
-55.888508,133.13893,9028.663
-55.92474,133.31723,9040.91
-55.908375,133.30318,9046.786
-55.944126,133.18353,9032.625
-55.955338,133.22888,9040.074
-55.948498,133.17424,9044.483
-55.971104,133.17961,9045.624
-55.963806,133.33022,9064.107
-56.01564,133.42955,9067.206
-56.047367,132.95822,9026.433
-56.02884,132.87991,9040.496
-56.07617,133.13045,9043.196
-56.071,133.00053,9046.988
-56.096764,132.90356,9037.942
-56.10313,132.95355,9046.044
-56.12489,132.98697,9047.995
-56.142418,133.19966,9064.916
-56.17605,133.20308,9058.641
-56.184,132.59764,9020.238
-56.18123,132.82866,9042.794
-56.21565,132.69623,9033.906
-56.21943,132.72563,9033.307
-56.228523,132.64456,9041.784
-56.242428,132.66467,9039.191
-56.27212,132.59799,9030.708
-56.278835,132.59448,9037.324
-56.28205,132.58615,9043.619
-56.306538,132.60054,9046.114
-56.31658,132.73679,9062.449
-56.348156,132.76707,9022.496
-56.370686,132.27463,9027.589
-56.369728,132.34819,9028.364
-56.415543,132.32239,9037.05
-56.397846,132.42409,9042.747
-56.440434,132.39766,9045.691
-56.440765,132.35199,9043.505
-56.45145,132.52052,9064.317
-56.5194,132.79611,9066.906
-56.50472,131.89816,9017.627
-56.480072,132.2709,9048.222
-56.585278,132.17618,9033.307
-56.51812,132.09576,9039.446
-56.563198,132.09294,9035.617
-56.590107,132.04576,9036.806
-56.58194,132.01869,9040.391
-56.601086,132.0028,9041.25
-56.621944,131.99344,9032.162
-56.63584,131.94818,9034.799
-56.612984,132.01402,9058.339
-56.66889,132.01965,9034.766
-56.688503,131.77783,9014.76
-56.70876,131.80292,9033.905
-56.71014,131.9117,9019.375
-56.732048,131.92393,9029.885
-56.75066,131.89948,9037.655
-56.77239,131.92834,9036.066
-56.784878,131.65869,9015.521
-56.789078,131.41371,9011.608
-56.822838,131.34659,9004.17
-56.83806,131.5297,9014.502
-56.834736,131.57289,9020.516
-56.838223,131.64462,9045.055
-56.847965,131.8161,9062.034
-56.916924,131.57152,9002.155
-56.89237,131.22763,9024.632
-56.92983,131.44226,9014.215
-56.93382,131.36176,9023.257
-56.936447,131.3437,9019.603
-56.977673,131.27687,9018.323
-56.978302,130.97353,8999.1455
-57.040825,130.71341,8981.92
-56.993767,131.4717,9040.016
-57.05928,131.14075,8998.593
-57.02766,131.10585,9021.743
-57.072548,131.18678,9013.69
-57.068203,131.0759,9014.179
-57.087418,131.06964,9010.727
-57.096764,131.08522,9020.26
-57.10712,131.13481,9030.848
-57.11789,131.01283,9017.699
-57.137806,130.82373,8993.625
-57.195854,130.43164,8982.326
-57.1405,131.11792,9027.929
-57.207706,130.69351,9019.97
-57.20002,130.79573,9018.743
-57.20268,130.82373,9023.088
-57.236565,130.65543,9016.88
-57.23234,130.68677,9019.971
-57.239117,130.77655,9026.119
-57.268208,130.70354,9024.932
-57.26397,130.73126,9029.43
-57.294334,130.96548,9048.189
-57.343086,130.68805,9021.924
-57.305485,130.32178,9006.993
-57.354866,130.5848,9024.482
-57.324318,130.45934,9031.797
-57.386745,130.4103,9011.362
-57.38174,130.31332,9010.645
-57.387596,130.38881,9022.506
-57.396942,130.63632,9037.727
-57.44324,130.4532,9010.515
-57.437584,130.02701,8995.383
-57.461544,130.31094,9016.583
-57.475212,130.151,9006.929
-57.488213,130.04236,9009.539
-57.498928,130.11719,9014.771
-57.506306,130.161,9020.587
-57.522987,130.16995,9018.685
-57.542427,130.26027,9028.455
-57.571564,130.41656,9053.421
-57.57205,129.72148,8979.885
-57.582603,129.95241,9028.199
-57.59006,129.8577,8994.349
-57.629112,129.78389,9014.434
-57.60917,129.764,9006.366
-57.64896,129.7765,9006.45
-57.66823,129.65251,9001.288
-57.67756,129.40685,9010.733
-57.68516,129.44547,9001.114
-57.734955,129.60979,9003.065
-57.688206,129.65926,9011.061
-57.703888,129.88333,9033.944
-57.74213,129.73889,9017.55
-57.755432,129.30722,8989.298
-57.77255,129.57051,9011.35
-57.780453,129.46793,9004.625
-57.790783,129.35878,8998.338
-57.804344,129.29988,8995.63
-57.812485,129.22874,8993.538
-57.82577,129.17899,8990.241
-57.84872,129.01627,8976.771
-57.917427,128.76907,8959.092
-57.843117,129.41672,9021.078
-57.8986,129.02745,8993.292
-57.87919,129.16609,9002.035
-57.91554,129.0864,9008.142
-57.903843,128.99838,8996.297
-57.92349,128.97856,9009.521
-57.935226,128.9663,9011.679
-57.947594,128.8874,8994.642
-57.95682,128.71637,8989.852
-57.9989,128.40282,8967.204
-58.013496,128.97546,9006.074
-57.987923,128.82166,9010.025
-58.034847,128.69696,8999.091
-58.031887,128.79303,8992.748
-58.048134,128.70917,9004.08
-58.036194,128.6537,9027.489
-58.067944,128.95137,9014.821
-58.105236,128.42705,9001.396
-58.10915,128.53505,8984.11
-58.113827,128.57478,8997.689
-58.141582,128.30725,8997.933
-58.14268,128.3601,8992.291
-58.151493,128.36165,8994.833
-58.17235,128.17374,8992.303
-58.20082,127.9179,8969.967
-58.215786,128.25528,8989.283
-58.172535,128.40852,9018.05
-58.23103,128.21178,8993.584
-58.21838,128.14558,8995.731
-58.24406,128.12297,8998.15
-58.25057,128.12997,8997.511
-58.25777,128.00998,8996.279
-58.26343,128.0212,8996.769
-58.28797,127.86948,8989.179
-58.362816,127.21968,8934.154
-58.288475,128.35847,9035.432
-58.35684,127.91682,9000.602
-58.341934,127.70454,8995.428
-58.366962,127.86546,9005.651
-58.36943,127.83466,9001.187
-58.385433,127.73161,9003.221
-58.39828,127.72665,9002.798
-58.406013,127.69238,9001.489
-58.41714,127.63726,9001.882
-58.426895,127.60743,9002.057
-58.4377,127.56228,9002.429
-58.443066,127.532616,9005.618
-58.453182,127.50796,9010.304
-58.47672,127.431244,8985.797
-58.48569,127.334854,8982.536
-58.49983,127.26244,8990.224
-58.49935,127.33064,9000.707
-58.501564,127.49242,9012.357
-58.54451,127.71515,9026.359
-58.560204,127.11494,8988.557
-58.559692,127.19963,8985.146
-58.582355,127.24975,9005.153
-58.572437,127.085014,9005.902
-58.609093,127.09655,8992.428
-58.608845,127.07003,8992.274
-58.62007,127.020805,9002.058
-58.61671,127.06317,9018.876
-58.644062,127.41292,9040.865
-58.67836,126.76328,8977.034
-58.695454,127.02459,8997.453
-58.685947,126.72839,9000.581
-58.70818,126.81543,8995.939
-58.71899,126.7968,8997.766
-58.724644,126.72373,8998.629
-58.736988,126.71019,8996.758
-58.743614,126.60878,8994.251
-58.75667,126.60773,8994.085
-58.762306,126.48747,8987.641
-58.796406,126.20095,8965.849
-58.85736,126.17911,8976.484
-58.78719,126.56353,9002.839
-58.8273,126.469894,9003.351
-58.844696,126.3073,8995.212
-58.839077,126.40505,9002.508
-58.86501,126.27927,8995.735
-58.859562,126.27158,8998.138
-58.88023,126.22372,8995.813
-58.882572,126.2016,8997.674
-58.892178,126.12371,8995.237
-58.898933,126.077515,8997.598
-58.911533,125.99913,8990.649
-58.93171,125.83807,8974.186
-58.980476,125.66709,8964.318
-58.957287,126.03243,9006.924
-58.95265,126.0293,9001.638
-59.003105,125.81397,8984.937
-58.97509,125.84074,9003.099
-58.9927,125.79993,9014.622
-59.014946,125.72897,8993.632
-59.029526,125.54482,8980.833
-59.047718,125.11127,8985.247
-59.062695,125.942055,8994.227
-59.053387,125.57926,9018.879
-59.084362,125.56151,8993.676
-59.09178,125.56658,8986.645
-59.094112,125.55166,9005.598
-59.095078,125.65874,9021.594
-59.125458,125.51628,9003.47
-59.12747,125.28772,8982.527
-59.144638,125.21534,8980.765
-59.15518,125.31805,8995.335
-59.13985,125.37531,9005.992
-59.155777,125.39035,9014.488
-59.18736,125.47551,9027.032
-59.197887,125.23995,9009.25
-59.189964,125.01844,8987.91
-59.201324,125.004486,8991.989
-59.22436,124.95113,8989.296
-59.237366,124.80964,8982.107
-59.28139,124.59133,8966.507
-59.281025,124.91871,8999.548
-59.235954,124.97248,9013.043
-59.28569,124.75243,8997.233
-59.278313,124.76693,8999.306
-59.28946,124.70361,9004.168
-59.295414,124.66806,9002.258
-59.304077,124.6331,9003.963
-59.31409,124.62765,9009.976
-59.32801,124.80665,9027.436
-59.377163,125.17601,9049.547
-59.37569,124.42609,8990.111
-59.363785,124.2196,8989.093
-59.38103,124.45649,9009.677
-59.422016,124.483475,9003.801
-59.40655,124.35983,9008.556
-59.421852,124.284424,9000.237
-59.42805,124.26724,9003.486
-59.444176,124.26809,9001.221
-59.448887,124.23199,9001.341
-59.452427,124.14467,9006.109
-59.46,124.126755,9007.185
-59.464157,124.07919,9009.272
-59.48287,124.05534,9007.027
-59.490784,124.03302,9003.473
-59.495487,124.01826,9006.071
-59.51711,123.956474,9000.659
-59.53884,123.973145,8986.612
-59.617058,123.76961,8958.922
-59.516266,123.59535,8994.704
-59.598495,123.846054,9022.916
-59.58845,123.65424,9001.527
-59.581604,123.66272,9000.695
-59.604923,123.64812,9005.328
-59.607132,123.67465,9014.843
-59.617447,123.74648,9022.403
-59.62684,123.81411,9029.623
-59.644794,123.38517,8997.02
-59.653606,123.31794,8997.637
-59.663105,123.4226,9010.221
-59.67017,123.3481,9007.848
-59.668507,123.441895,9015.698
-59.691364,123.61191,9032.797
-59.71489,123.22479,9003.903
-59.693897,123.045555,8990.388
-59.7224,123.18954,9005.771
-59.71727,123.181335,9012.03
-59.721382,123.13429,9012.862
-59.749405,123.08822,9010.537
-59.75904,123.07268,9012.769
-59.768753,123.16907,9029.517
-59.810028,123.31881,9041.288
-59.788784,122.59528,8984.925
-59.798218,122.96069,9023.914
-59.8077,122.66897,9002.959
-59.808678,122.793465,9014.044
-59.80669,122.64034,9010.954
-59.82569,122.65548,9013.171
-59.847668,122.61846,9012.013
-59.860527,122.52914,9007.824
-59.85702,122.51344,9014.861
-59.848183,122.51101,9025.154
-59.874893,122.627396,9042.108
-59.92204,122.87886,9034.769
-59.909325,122.07887,8994.986
-59.92888,122.48592,9023.063
-59.932396,122.18391,9003.397
-59.94329,122.29739,9016.391
-59.944584,122.169655,9014.2705
-59.964096,122.157745,9005.251
-59.97286,122.091064,9008.507
-59.976254,122.0467,9007.525
-59.99471,121.9686,9000.156
-60.01306,121.86317,8997.578
-60.03379,121.647316,8982.796
-60.043224,121.690865,9001.907
-59.99283,121.98796,9021.442
-60.015884,121.75317,9028.084
-60.039127,121.7338,9005.885
-60.065758,121.64841,8996.523
-60.048527,121.58056,9011.017
-60.07089,121.57413,9005.554
-60.099117,121.40595,8988.211
-60.11048,121.1039,8985.398
-60.102592,121.78517,9028.336
-60.11302,121.34191,9009.772
-60.137894,121.52309,9009.687
-60.125084,121.37803,9020.507
-60.1475,121.35755,9005.967
-60.16451,121.318306,9011.911
-60.131207,121.35546,9035.659
-60.170135,121.356476,9029.061
-60.202328,121.2799,9014.755
-60.18445,121.19757,9019.035
-60.214054,121.18555,9017.567
-60.22305,121.31356,9029.22
-60.257183,121.35886,9045.658
-60.216713,120.794106,8993.182
-60.26203,121.052536,9012.753
-60.231697,120.9094,9014.073
-60.27242,120.84987,9009.204
-60.274025,120.857605,9008.286
-60.271828,120.83491,9015.008
-60.26862,120.852776,9027.19
-60.26309,120.94546,9049.902
-60.337082,120.74139,9020.193
-60.311615,120.52968,9006.679
-60.31985,120.477165,9025.103
-60.34063,120.48958,9012.411
-60.344707,120.50361,9024.953
-60.35534,120.59919,9025.233
-60.406994,120.82474,9032.696
-60.337215,120.31472,9046.014
-60.412693,120.313705,9004.99
-60.381527,120.277,9022.401
-60.407642,120.281654,9027.021
-60.406616,120.2517,9023.726
-60.41932,120.23153,9031.968
-60.42595,120.24629,9038.084
-60.44099,120.323,9056.713
-60.45873,120.132484,9032.59
-60.449703,119.82444,9010.989
-60.4692,120.03067,9029.484
-60.467857,119.91746,9023.421
-60.481537,119.771866,9012.803
-60.49006,119.77558,9017.342
-60.484245,119.845695,9026.527
-60.497334,119.972206,9043.955
-60.553898,119.9007,9038.285
-60.517975,119.44405,9004.581
-60.54546,119.68125,9030.266
-60.553104,119.53613,9016.63
-60.553474,119.461464,9023.138
-60.565468,119.49872,9023.057
-60.574833,119.45584,9024.131
-60.57127,119.44787,9031.076
-60.579384,119.51107,9039.912
-60.629578,119.64245,9058.604
-60.62487,119.16314,9007.688
-60.626934,119.17236,9029.093
-60.614006,119.233734,9028.538
-60.655922,119.03306,9024.559
-60.63269,119.09497,9029.455
-60.650177,119.02482,9031.481
-60.644123,118.99817,9034.323
-60.664062,118.938835,9030.439
-60.686325,118.95475,9028.753
-60.710217,119.19743,9032.301
-60.7175,118.99067,9058.922
-60.727295,118.87513,9009.288
-60.718735,118.65077,9024.218
-60.747417,118.64333,9032.754
-60.741127,118.66388,9027.144
-60.7545,118.64611,9027.824
-60.762833,118.51092,9024.108
-60.779198,118.35064,9006.714
-60.806744,118.09662,8981.104
-60.773113,118.62141,9043.384
-60.803272,118.26966,9019.926
-60.796654,118.35645,9029.694
-60.812237,118.34225,9026.216
-60.813263,118.21186,9018.812
-60.82076,118.18583,9024.506
-60.82891,118.22573,9029.838
-60.835587,118.21186,9036.169
-60.85158,118.23586,9043.851
-60.880558,118.23325,9049.915
-60.88979,118.12837,9046.461
-60.867542,117.95511,9036.74
-60.85831,117.78257,9027.297
-60.91384,117.63269,9013.747
-60.941998,117.64216,9020.196
-60.892807,117.88121,9049.87
-60.939598,117.83776,9046.159
-60.936546,117.6676,9033.835
-60.929264,117.598694,9035.489
-60.951824,117.559555,9031.822
-60.95877,117.39078,9019.418
-60.969242,117.03974,8999.853
-61.001385,117.67928,9046.353
-60.95871,117.31349,9036.814
-61.023132,117.431786,9033.471
-60.98938,117.30611,9042.9
-61.018814,117.325066,9040.792
-61.008423,117.268486,9048.175
-61.02076,117.24446,9046.974
-61.027695,117.239944,9053.479
-61.027176,117.23939,9061.114
-61.040417,117.32951,9090.408
-61.08328,117.06309,9024.095
-61.0528,116.85914,9061.19
-61.098576,117.01955,9043.926
-61.082222,116.9136,9045.79
-61.100365,116.778015,9051.116
-61.104298,116.907,9045.48
-61.125717,116.83507,9054.27
-61.128925,116.81857,9053.422
-61.145424,116.857834,9061.007
-61.175552,116.99179,9074.321
-61.136616,116.54888,9050.468
-61.1696,116.46869,9043.249
-61.16586,116.60293,9058.403
-61.15552,116.463066,9057.672
-61.18953,116.49506,9056.242
-61.183243,116.433784,9062.567
-61.188995,116.50157,9074.332
-61.2285,116.48801,9073.707
-61.224606,116.19723,9046.697
-61.227837,116.04704,9045.333
-61.234447,116.28691,9065.328
-61.26195,116.180786,9060.275
-61.25006,116.083206,9054.962
-61.26972,115.900696,9041.312
-61.274513,115.74265,9036.197
-61.284508,115.82464,9049.198
-61.30586,115.949776,9056.408
-61.312523,115.93021,9059.282
-61.32356,115.817444,9056.1045
-61.37997,115.489334,9032.362
-61.271587,115.47719,9063.433
-61.405716,115.80808,9073.529
-61.332714,115.444374,9060.733
-61.323597,115.64256,9070.284
-61.41612,116.028,9092.981
-61.3954,115.03467,9056.611
-61.355267,117.5056,9047.231
-61.19454,115.36589,8968.351
-61.276737,115.268265,9100.829
-61.29658,115.86668,9003.768
-61.37423,115.745636,9048.766
-61.433464,115.51352,9057.096
-61.419743,115.531685,9050.655
-61.40388,115.54656,9045.114
-61.410686,115.48108,9048.067
-61.42442,115.40969,9054.042
-61.436535,115.356346,9050.737
-61.439957,115.34133,9054.557
-61.449528,115.285645,9055.054
-61.457676,115.23742,9052.523
-61.463642,115.19678,9054.014
-61.471584,115.14559,9054.538
-61.479366,115.09501,9053.7
-61.48554,115.05296,9054.283
-61.493576,114.99965,9055.323
-61.50011,114.95957,9056.502
-61.5085,114.908356,9056.251
-61.51638,114.85645,9058.89
-61.521553,114.82292,9059.671
-61.5292,114.77002,9056.324
-61.53517,114.72442,9055.356
-61.544006,114.664856,9055.366
-61.550076,114.62894,9057.6875
-61.55856,114.58322,9058.858
-61.568005,114.532074,9060.07
-61.57746,114.48145,9062.512
-61.586155,114.43645,9065.982
-61.594982,114.38988,9070.012
-61.59831,114.37948,9071.59
-61.610226,114.30741,9072.123
-61.61811,114.26146,9072.763
-61.625183,114.218735,9072.972
-61.629997,114.185265,9072.433
-61.63715,114.14116,9072.545
-61.646122,114.08875,9072.275
-61.652134,114.04797,9070.117
-61.660034,113.98936,9070.198
-61.666138,113.944374,9069.961
-61.673256,113.892715,9070.496
-61.679405,113.84673,9073.267
-61.684654,113.80524,9076.279
-61.692177,113.754875,9075.574
-61.703224,113.69466,9071.892
-61.714596,113.63879,9067.904
-61.72089,113.61046,9071.796
-61.725197,113.58005,9071.777
-61.73314,113.523186,9069.961
-61.73984,113.48206,9071.165
-61.74657,113.43589,9071.755
-61.753918,113.38684,9071.27
-61.761044,113.34206,9071.949
-61.770092,113.28866,9069.643
-61.777054,113.25624,9069.015
-61.784626,113.21559,9069.142
-61.789833,113.166855,9069.763
-61.79744,113.118645,9070.289
-61.805653,113.07182,9070.897
-61.822884,112.96097,9064.277
-61.812958,113.0112,9080.907
-61.820084,112.97789,9081.267
-61.836502,112.876,9072.426
-61.83806,112.87179,9077.175
-61.844364,112.83514,9077.326
-61.856464,112.762215,9072.957
-61.866573,112.69927,9071.43
-61.872852,112.661644,9074.946
-61.875668,112.65023,9080.245
-61.867344,112.708015,9096.872
-61.88544,112.60689,9087.783
-61.892864,112.56902,9085.3955
-61.909496,112.453415,9072.587
-61.919827,112.38219,9069.794
-61.924442,112.35891,9073.879
-61.928516,112.33294,9078.279
-61.934464,112.289055,9079.625
-61.94044,112.245735,9081.79
-61.94651,112.19725,9084.074
-61.951504,112.15481,9086.586
-61.962036,112.05671,9080.545
-61.964287,112.041214,9085.192
-61.9706,112.00248,9086.043
-61.979916,111.92647,9081.933
-61.983772,111.89405,9082.976
-61.990433,111.850784,9081.424
-61.995445,111.82359,9084.133
-62.001614,111.77903,9083.105
-62.01059,111.71198,9077.634
-62.01688,111.67844,9078.296
-62.017384,111.699486,9088.533
-62.018425,111.71552,9097.789
-62.02951,111.639275,9093.727
-62.04743,111.4805,9077.392
-62.055645,111.41406,9075.118
-62.06111,111.37145,9075.541
-62.069805,111.291374,9070.858
-62.069508,111.31563,9081.55
-62.066097,111.37998,9097.53
-62.055195,111.589516,9133.524
-62.091057,111.04086,9060.033
-62.09664,111.05475,9069.221
-62.099403,111.16021,9090.767
-62.109257,111.02668,9077.782
-62.11597,110.95782,9074.387
-62.121254,110.93074,9077.749
-62.127663,110.893074,9078.93
-62.134247,110.86563,9080.976
-62.141678,110.814,9079.72
-62.148746,110.766136,9079.8125
-62.1551,110.74652,9084.498
-62.163044,110.660545,9078.635
-62.16886,110.626495,9080.64
-62.174072,110.65466,9091.254
-62.179768,110.64459,9096.366
-62.183075,110.6736,9107.645
-62.189342,110.56915,9100.7295
-62.197502,110.29547,9071.153
-62.202847,110.291595,9076.997
-62.20934,110.29021,9083.661
-62.215054,110.218666,9081.63
-62.22185,110.24681,9092.32
-62.224323,110.31233,9108.505
-62.22473,110.47461,9137.203
-62.241364,109.85653,9061.354
-62.248573,110.1334,9103.249
-62.251858,109.93448,9084.538
-62.256786,109.94918,9093.432
-62.26507,109.87181,9090.016
-62.272488,109.84748,9092.946
-62.27753,109.76616,9089.168
-62.283504,109.740204,9092.495
-62.289627,109.70061,9093.887
-62.295643,109.69695,9099.79
-62.30297,109.68406,9103.8545
-62.31124,109.66133,9106.345
-62.319027,109.560104,9099.636
-62.319424,109.52021,9102.161
-62.331158,109.52573,9108.407
-62.34926,109.475784,9107.036
-62.34786,109.33955,9098.312
-62.337055,109.24003,9095.051
-62.332966,109.12211,9088.647
-62.337433,108.95307,9074.101
-62.42908,108.80069,9046.759
-62.339043,109.225716,9119.374
-62.371605,108.91454,9080.226
-62.404022,109.013985,9093.937
-62.36704,108.90191,9093.016
-62.393463,108.86188,9091.475
-62.41788,108.881065,9096.413
-62.392906,108.751526,9091.632
-62.410786,108.69432,9088.375
-62.421616,108.712814,9096.239
-62.450233,108.80938,9110.312
-62.44237,108.81583,9119.916
-62.429356,108.42997,9081.894
-62.441196,108.465294,9092.455
-62.44293,108.50887,9104.933
-62.450775,108.391754,9096.617
-62.456684,108.276665,9089.969
-62.459953,108.28832,9096.689
-62.463364,108.31963,9105.406
-62.465195,108.522354,9136.062
-62.49562,108.10218,9085.431
-62.461872,108.203545,9109.939
-62.505592,107.99757,9085.427
-62.481487,108.05673,9104.16
-62.50616,107.93207,9089.819
-62.496815,107.93878,9097.947
-62.50566,107.85726,9093.024
-62.50464,107.82023,9096.704
-62.500187,107.76785,9097.605
