Date,Time,X,Y,Z
2019-01-31,22:33:43,-565733.585,-6009534.696,2085094.622
2019-01-31,22:33:48,-566517.808,-6009246.368,2085696.283
2019-01-31,22:33:53,-567302.170,-6008961.244,2086298.273
2019-01-31,22:33:58,-568086.350,-6008673.668,2086902.263
2019-01-31,22:34:03,-568869.775,-6008387.659,2087503.288
2019-01-31,22:34:08,-569652.998,-6008100.123,2088104.283
2019-01-31,22:34:13,-570436.299,-6007814.013,2088706.752
2019-01-31,22:34:18,-571218.764,-6007528.600,2089310.296
2019-01-31,22:34:24,-572160.476,-6007186.252,2090039.578
2019-01-31,22:34:29,-572945.029,-6006898.526,2090644.703
2019-01-31,22:34:34,-573731.012,-6006609.754,2091247.670
2019-01-31,22:34:39,-574518.805,-6006322.806,2091850.195
2019-01-31,22:34:44,-575305.756,-6006036.491,2092453.069
2019-01-31,22:34:49,-576092.748,-6005751.201,2093058.569
2019-01-31,22:34:54,-576880.483,-6005465.420,2093663.846
2019-01-31,22:34:59,-577668.170,-6005180.832,2094265.229
2019-01-31,22:35:04,-578457.379,-6004895.054,2094866.053
2019-01-31,22:35:09,-579245.738,-6004608.723,2095467.869
2019-01-31,22:35:14,-580034.708,-6004321.638,2096066.312
2019-01-31,22:35:19,-580822.627,-6004033.033,2096659.176
2019-01-31,22:35:24,-581610.202,-6003741.463,2097258.553
2019-01-31,22:35:29,-582397.822,-6003449.855,2097858.425
2019-01-31,22:35:34,-583185.396,-6003159.469,2098460.991
2019-01-31,22:35:39,-583971.389,-6002869.730,2099067.997
2019-01-31,22:35:45,-584915.283,-6002519.826,2099795.002
2019-01-31,22:35:50,-585703.346,-6002227.659,2100400.259
2019-01-31,22:35:55,-586491.499,-6001937.020,2101003.975
2019-01-31,22:36:00,-587280.313,-6001646.154,2101604.619
2019-01-31,22:36:05,-588070.041,-6001356.565,2102214.475
2019-01-31,22:36:10,-588859.707,-6001065.850,2102820.684
2019-01-31,22:36:15,-589649.163,-6000774.673,2103428.056
2019-01-31,22:36:20,-590438.500,-6000482.858,2104032.537
2019-01-31,22:36:25,-591229.688,-6000193.259,2104634.840
2019-01-31,22:36:30,-592022.648,-5999907.182,2105243.060
2019-01-31,22:36:35,-592810.152,-5999622.110,2105876.282
2019-01-31,22:36:40,-593600.359,-5999333.933,2106491.393
2019-01-31,22:36:45,-594392.259,-5999045.279,2107103.851
2019-01-31,22:36:50,-595182.842,-5998753.504,2107716.856
2019-01-31,22:36:55,-595973.120,-5998459.242,2108329.842
2019-01-31,22:37:00,-596764.023,-5998162.291,2108941.006
2019-01-31,22:37:06,-597716.761,-5997807.335,2109673.540
2019-01-31,22:37:11,-598511.702,-5997512.947,2110285.125
2019-01-31,22:37:16,-599306.786,-5997220.579,2110896.171
2019-01-31,22:37:21,-600101.146,-5996928.946,2111507.842
2019-01-31,22:37:26,-600894.847,-5996639.757,2112119.802
2019-01-31,22:37:31,-601689.964,-5996349.440,2112731.926
2019-01-31,22:37:36,-602484.654,-5996055.448,2113342.904
2019-01-31,22:37:41,-603279.096,-5995759.575,2113952.428
2019-01-31,22:37:46,-604074.056,-5995461.023,2114562.834
2019-01-31,22:37:51,-604867.881,-5995160.199,2115170.440
2019-01-31,22:37:56,-605663.747,-5994855.063,2115778.288
2019-01-31,22:38:01,-606458.945,-5994553.335,2116385.821
2019-01-31,22:38:06,-607255.183,-5994254.112,2116994.193
2019-01-31,22:38:11,-608049.827,-5993955.400,2117601.670
2019-01-31,22:38:16,-608842.066,-5993657.532,2118209.045
2019-01-31,22:38:21,-609635.690,-5993358.270,2118816.135
2019-01-31,22:38:27,-610585.535,-5993001.698,2119543.479
2019-01-31,22:38:32,-611378.169,-5992701.254,2120148.557
2019-01-31,22:38:37,-612171.519,-5992401.174,2120754.299
2019-01-31,22:38:42,-612963.881,-5992099.239,2121359.626
2019-01-31,22:38:47,-613756.074,-5991797.278,2121964.270
2019-01-31,22:38:52,-614549.024,-5991495.046,2122568.650
2019-01-31,22:38:57,-615340.426,-5991193.752,2123174.520
2019-01-31,22:39:02,-616129.928,-5990889.981,2123779.603
2019-01-31,22:39:07,-616921.063,-5990587.262,2124383.743
2019-01-31,22:39:12,-617710.180,-5990289.114,2124987.111
2019-01-31,22:39:17,-618500.920,-5989990.896,2125591.495
2019-01-31,22:39:22,-619290.738,-5989693.514,2126193.002
2019-01-31,22:39:27,-620078.800,-5989394.031,2126796.213
2019-01-31,22:39:32,-620865.689,-5989100.099,2127399.854
2019-01-31,22:39:37,-621655.564,-5988803.945,2128003.565
2019-01-31,22:39:43,-622601.247,-5988449.174,2128727.997
2019-01-31,22:39:48,-623387.677,-5988152.607,2129333.053
2019-01-31,22:39:53,-624174.971,-5987856.773,2129940.676
2019-01-31,22:39:58,-624961.441,-5987561.700,2130547.403
2019-01-31,22:40:03,-625748.628,-5987265.952,2131151.132
2019-01-31,22:40:08,-626536.245,-5986967.796,2131755.593
2019-01-31,22:40:13,-627324.863,-5986670.677,2132357.557
2019-01-31,22:40:18,-628113.844,-5986371.533,2132959.797
2019-01-31,22:40:23,-628901.377,-5986073.242,2133562.561
2019-01-31,22:40:28,-629690.335,-5985774.989,2134165.786
2019-01-31,22:40:33,-630479.050,-5985473.981,2134769.711
2019-01-31,22:40:38,-631267.868,-5985174.514,2135374.463
2019-01-31,22:40:43,-632057.222,-5984873.677,2135977.611
2019-01-31,22:40:48,-632846.696,-5984573.526,2136580.693
2019-01-31,22:40:53,-633637.490,-5984272.436,2137183.414
2019-01-31,22:40:58,-634430.013,-5983972.278,2137786.690
2019-01-31,22:41:03,-635220.275,-5983674.252,2138391.032
2019-01-31,22:41:08,-636010.244,-5983374.023,2138996.033
2019-01-31,22:41:14,-636959.064,-5983014.982,2139720.181
2019-01-31,22:41:19,-637748.950,-5982715.178,2140326.480
2019-01-31,22:41:24,-638539.506,-5982414.296,2140932.107
2019-01-31,22:41:29,-639328.963,-5982111.577,2141536.725
2019-01-31,22:41:34,-640118.282,-5981801.216,2142136.299
2019-01-31,22:41:39,-640906.863,-5981498.342,2142732.898
2019-01-31,22:41:44,-641698.498,-5981195.936,2143330.645
2019-01-31,22:41:49,-642489.434,-5980893.478,2143931.803
2019-01-31,22:41:54,-643279.421,-5980591.575,2144535.048
2019-01-31,22:41:59,-644067.621,-5980287.366,2145138.501
2019-01-31,22:42:04,-644859.116,-5979984.880,2145742.501
2019-01-31,22:42:09,-645647.960,-5979680.884,2146349.200
2019-01-31,22:42:14,-646437.509,-5979377.121,2146949.804
2019-01-31,22:42:19,-647228.297,-5979069.745,2147553.329
2019-01-31,22:42:24,-648016.422,-5978768.558,2148158.650
2019-01-31,22:42:29,-648804.745,-5978461.952,2148760.668
2019-01-31,22:42:34,-649592.361,-5978156.196,2149362.413
2019-01-31,22:42:40,-650537.879,-5977793.484,2150080.889
2019-01-31,22:42:45,-651326.988,-5977488.093,2150681.850
2019-01-31,22:42:50,-652116.058,-5977182.894,2151283.272
2019-01-31,22:42:55,-652903.455,-5976878.387,2151883.974
2019-01-31,22:43:00,-653690.858,-5976574.481,2152484.578
2019-01-31,22:43:05,-654478.966,-5976269.836,2153085.927
2019-01-31,22:43:10,-655266.829,-5975963.492,2153687.995
2019-01-31,22:43:15,-656054.722,-5975657.976,2154292.877
2019-01-31,22:43:20,-656843.473,-5975353.119,2154895.476
2019-01-31,22:43:25,-657630.476,-5975048.263,2155496.632
2019-01-31,22:43:30,-658415.766,-5974742.761,2156096.351
2019-01-31,22:43:35,-659201.401,-5974440.931,2156695.083
2019-01-31,22:43:40,-659989.347,-5974138.578,2157295.529
2019-01-31,22:43:45,-660776.440,-5973835.712,2157895.090
2019-01-31,22:43:50,-661565.592,-5973531.007,2158495.646
2019-01-31,22:43:55,-662352.240,-5973226.142,2159096.321
2019-01-31,22:44:00,-663141.039,-5972918.367,2159696.784
2019-01-31,22:44:06,-664085.846,-5972545.006,2160413.067
2019-01-31,22:44:11,-664875.102,-5972235.893,2161013.037
2019-01-31,22:44:16,-665665.148,-5971927.787,2161612.144
2019-01-31,22:44:21,-666451.177,-5971620.149,2162209.530
2019-01-31,22:44:26,-667238.637,-5971310.738,2162808.498
2019-01-31,22:44:31,-668025.326,-5971002.528,2163407.436
2019-01-31,22:44:36,-668811.037,-5970693.651,2164006.252
2019-01-31,22:44:41,-669596.845,-5970385.232,2164606.221
2019-01-31,22:44:46,-670385.629,-5970075.661,2165207.351
2019-01-31,22:44:51,-671171.969,-5969766.474,2165809.151
2019-01-31,22:44:56,-671960.145,-5969460.070,2166410.772
2019-01-31,22:45:01,-672749.185,-5969154.362,2167011.187
2019-01-31,22:45:06,-673536.067,-5968851.563,2167613.196
2019-01-31,22:45:11,-674321.719,-5968545.860,2168211.316
2019-01-31,22:45:16,-675108.462,-5968242.865,2168812.624
2019-01-31,22:45:21,-675894.904,-5967937.728,2169412.362
2019-01-31,22:45:26,-676682.739,-5967631.432,2170010.835
2019-01-31,22:45:31,-677469.775,-5967325.127,2170609.667
2019-01-31,22:45:37,-678414.686,-5966957.717,2171328.750
2019-01-31,22:45:42,-679203.881,-5966650.200,2171927.678
2019-01-31,22:45:47,-679989.712,-5966342.382,2172527.108
2019-01-31,22:45:52,-680774.265,-5966037.750,2173128.270
2019-01-31,22:45:57,-681560.942,-5965731.904,2173731.009
2019-01-31,22:46:02,-682349.020,-5965424.067,2174330.649
2019-01-31,22:46:07,-683136.815,-5965114.280,2174928.196
2019-01-31,22:46:12,-683924.364,-5964802.871,2175525.658
2019-01-31,22:46:17,-684712.034,-5964493.033,2176124.444
2019-01-31,22:46:22,-685498.663,-5964182.006,2176722.796
2019-01-31,22:46:27,-686285.414,-5963872.553,2177321.293
2019-01-31,22:46:32,-687072.030,-5963562.453,2177919.355
2019-01-31,22:46:37,-687858.791,-5963253.212,2178516.005
2019-01-31,22:46:42,-688644.265,-5962941.562,2179112.121
2019-01-31,22:46:47,-689429.687,-5962629.064,2179708.323
2019-01-31,22:46:52,-690214.962,-5962315.819,2180305.822
2019-01-31,22:46:58,-691156.387,-5961941.909,2181021.905
2019-01-31,22:47:03,-691940.088,-5961630.784,2181618.308
2019-01-31,22:47:08,-692722.159,-5961319.751,2182215.072
2019-01-31,22:47:13,-693506.766,-5961010.188,2182810.629
2019-01-31,22:47:18,-694290.818,-5960702.712,2183407.198
2019-01-31,22:47:23,-695072.844,-5960392.830,2184005.210
2019-01-31,22:47:28,-695854.662,-5960081.670,2184602.198
2019-01-31,22:47:33,-696638.701,-5959769.273,2185197.573
2019-01-31,22:47:38,-697423.456,-5959457.206,2185793.375
2019-01-31,22:47:43,-698207.689,-5959153.784,2186391.873
2019-01-31,22:47:48,-698992.023,-5958858.913,2186993.416
2019-01-31,22:47:53,-699776.895,-5958576.261,2187599.837
2019-01-31,22:47:58,-700564.928,-5958300.316,2188207.233
2019-01-31,22:48:03,-701351.039,-5958029.067,2188813.946
2019-01-31,22:48:08,-702134.592,-5957757.103,2189419.157
2019-01-31,22:48:13,-702915.696,-5957478.188,2190021.420
2019-01-31,22:48:18,-703694.463,-5957187.056,2190625.077
2019-01-31,22:48:24,-704613.777,-5956819.011,2191368.745
2019-01-31,22:48:30,-705515.460,-5956446.101,2192138.881
2019-01-31,22:48:35,-706253.422,-5956137.801,2192805.779
2019-01-31,22:48:40,-706982.636,-5955844.202,2193485.986
2019-01-31,22:48:45,-707707.128,-5955552.110,2194165.757
2019-01-31,22:48:50,-708431.112,-5955256.188,2194840.488
2019-01-31,22:48:55,-709153.403,-5954952.686,2195511.115
2019-01-31,22:49:00,-709876.579,-5954644.683,2196179.229
2019-01-31,22:49:05,-710601.958,-5954334.415,2196846.179
2019-01-31,22:49:10,-711327.005,-5954028.895,2197514.422
2019-01-31,22:49:15,-712053.744,-5953724.769,2198184.238
2019-01-31,22:49:20,-712780.737,-5953422.345,2198852.958
2019-01-31,22:49:25,-713507.908,-5953115.695,2199516.043
2019-01-31,22:49:30,-714229.311,-5952795.700,2200173.665
2019-01-31,22:49:35,-714947.353,-5952467.512,2200825.925
2019-01-31,22:49:40,-715660.358,-5952138.252,2201475.004
2019-01-31,22:49:45,-716370.612,-5951812.915,2202121.179
2019-01-31,22:49:50,-717082.461,-5951488.186,2202765.318
2019-01-31,22:49:56,-717936.542,-5951097.322,2203534.341
2019-01-31,22:50:01,-718647.094,-5950769.042,2204175.302
2019-01-31,22:50:06,-719358.568,-5950443.662,2204817.523
2019-01-31,22:50:11,-720071.443,-5950115.545,2205461.555
2019-01-31,22:50:16,-720786.478,-5949786.627,2206109.444
2019-01-31,22:50:21,-721503.678,-5949456.944,2206761.086
2019-01-31,22:50:26,-722222.240,-5949131.164,2207420.057
2019-01-31,22:50:31,-722945.628,-5948799.645,2208074.802
2019-01-31,22:50:36,-723670.653,-5948462.176,2208730.659
2019-01-31,22:50:41,-724397.549,-5948127.607,2209386.285
2019-01-31,22:50:46,-725122.266,-5947795.551,2210046.916
2019-01-31,22:50:51,-725847.041,-5947464.478,2210707.002
2019-01-31,22:50:56,-726572.567,-5947126.258,2211367.362
2019-01-31,22:51:01,-727298.158,-5946789.955,2212024.683
2019-01-31,22:51:06,-728018.752,-5946458.949,2212679.629
2019-01-31,22:51:11,-728737.187,-5946130.598,2213330.878
2019-01-31,22:51:16,-729451.705,-5945796.565,2213982.610
2019-01-31,22:51:22,-730305.708,-5945395.484,2214764.679
2019-01-31,22:51:27,-731018.768,-5945063.549,2215415.422
2019-01-31,22:51:32,-731733.160,-5944730.949,2216065.305
2019-01-31,22:51:37,-732449.305,-5944399.395,2216716.518
2019-01-31,22:51:42,-733167.885,-5944068.442,2217367.154
2019-01-31,22:51:47,-733888.449,-5943734.432,2218020.218
2019-01-31,22:51:52,-734610.211,-5943397.832,2218675.018
2019-01-31,22:51:57,-735332.141,-5943063.948,2219332.643
2019-01-31,22:52:02,-736056.252,-5942727.765,2219992.039
2019-01-31,22:52:07,-736782.677,-5942391.219,2220651.444
2019-01-31,22:52:12,-737510.612,-5942054.613,2221311.170
2019-01-31,22:52:17,-738235.776,-5941715.705,2221971.728
2019-01-31,22:52:22,-738960.060,-5941377.002,2222632.121
2019-01-31,22:52:27,-739688.372,-5941038.180,2223290.444
2019-01-31,22:52:32,-740415.580,-5940697.764,2223950.883
2019-01-31,22:52:37,-741141.460,-5940359.874,2224613.421
2019-01-31,22:52:43,-742013.889,-5939954.936,2225407.568
2019-01-31,22:52:48,-742741.545,-5939619.721,2226067.356
2019-01-31,22:52:53,-743469.011,-5939283.494,2226727.981
2019-01-31,22:52:58,-744195.456,-5938946.339,2227386.357
2019-01-31,22:53:03,-744922.408,-5938607.008,2228043.867
2019-01-31,22:53:08,-745648.407,-5938267.301,2228701.348
2019-01-31,22:53:13,-746373.393,-5937925.900,2229358.898
2019-01-31,22:53:18,-747099.863,-5937584.251,2230016.699
2019-01-31,22:53:23,-747828.088,-5937244.506,2230675.802
2019-01-31,22:53:28,-748554.574,-5936903.989,2231333.626
2019-01-31,22:53:33,-749280.376,-5936558.567,2231993.063
2019-01-31,22:53:38,-750007.754,-5936213.624,2232652.789
2019-01-31,22:53:43,-750736.610,-5935867.566,2233310.783
2019-01-31,22:53:48,-751464.673,-5935522.411,2233969.587
2019-01-31,22:53:53,-752192.123,-5935179.576,2234627.961
2019-01-31,22:53:59,-753066.841,-5934770.240,2235418.772
2019-01-31,22:54:04,-753794.488,-5934429.234,2236077.446
2019-01-31,22:54:09,-754522.060,-5934088.969,2236735.127
2019-01-31,22:54:14,-755247.979,-5933748.609,2237392.851
2019-01-31,22:54:19,-755973.825,-5933408.174,2238049.751
2019-01-31,22:54:24,-756699.549,-5933067.286,2238704.854
2019-01-31,22:54:29,-757424.202,-5932725.088,2239361.587
2019-01-31,22:54:34,-758147.801,-5932380.912,2240017.449
2019-01-31,22:54:39,-758873.225,-5932039.164,2240672.920
2019-01-31,22:54:44,-759596.171,-5931697.460,2241327.497
2019-01-31,22:54:49,-760318.131,-5931355.129,2241983.014
2019-01-31,22:54:54,-761039.099,-5931011.294,2242637.246
2019-01-31,22:54:59,-761762.277,-5930666.321,2243291.550
2019-01-31,22:55:04,-762485.372,-5930322.028,2243946.734
2019-01-31,22:55:09,-763207.573,-5929977.004,2244601.400
2019-01-31,22:55:14,-763931.481,-5929632.661,2245255.493
2019-01-31,22:55:19,-764655.553,-5929290.900,2245910.480
2019-01-31,22:55:25,-765524.796,-5928880.287,2246694.090
2019-01-31,22:55:30,-766249.229,-5928535.889,2247347.476
2019-01-31,22:55:35,-766972.909,-5928191.851,2248001.116
2019-01-31,22:55:40,-767694.785,-5927847.380,2248657.153
2019-01-31,22:55:45,-768418.380,-5927504.481,2249311.409
2019-01-31,22:55:50,-769142.023,-5927162.450,2249965.439
2019-01-31,22:55:55,-769863.618,-5926817.285,2250618.584
2019-01-31,22:56:00,-770587.217,-5926469.411,2251270.608
2019-01-31,22:56:05,-771310.142,-5926122.522,2251923.480
2019-01-31,22:56:10,-772032.378,-5925778.098,2252577.283
2019-01-31,22:56:15,-772753.879,-5925434.174,2253230.683
2019-01-31,22:56:20,-773475.412,-5925090.980,2253884.514
2019-01-31,22:56:25,-774194.797,-5924749.543,2254539.651
2019-01-31,22:56:30,-774916.054,-5924405.210,2255193.353
2019-01-31,22:56:35,-775635.768,-5924061.620,2255846.583
2019-01-31,22:56:40,-776354.600,-5923718.213,2256499.165
2019-01-31,22:56:45,-777072.607,-5923368.990,2257150.973
2019-01-31,22:56:51,-777934.784,-5922956.982,2257934.008
2019-01-31,22:56:56,-778654.115,-5922613.313,2258585.329
2019-01-31,22:57:01,-779374.546,-5922271.281,2259234.630
2019-01-31,22:57:06,-780091.895,-5921925.491,2259883.347
2019-01-31,22:57:11,-780808.120,-5921582.828,2260532.275
2019-01-31,22:57:16,-781522.823,-5921241.850,2261181.090
2019-01-31,22:57:22,-782382.631,-5920828.202,2261955.355
2019-01-31,22:57:22,-782382.631,-5920828.202,2261955.355
2019-01-31,22:57:28,-783240.770,-5920413.739,2262729.401
2019-01-31,22:57:34,-784096.392,-5920000.026,2263502.826
2019-01-31,22:57:39,-784809.513,-5919655.634,2264146.878
2019-01-31,22:57:44,-785524.748,-5919308.627,2264790.082
2019-01-31,22:57:49,-786239.066,-5918962.323,2265431.881
2019-01-31,22:57:54,-786953.731,-5918618.315,2266072.466
2019-01-31,22:57:59,-787668.403,-5918274.841,2266713.171
2019-01-31,22:58:04,-788379.560,-5917929.901,2267355.911
2019-01-31,22:58:09,-789090.762,-5917585.780,2267997.456
2019-01-31,22:58:14,-789801.109,-5917242.015,2268639.603
2019-01-31,22:58:19,-790507.860,-5916895.408,2269282.902
2019-01-31,22:58:24,-791220.627,-5916551.819,2269924.243
2019-01-31,22:58:29,-791932.867,-5916211.039,2270565.591
2019-01-31,22:58:34,-792643.088,-5915868.202,2271207.756
2019-01-31,22:58:39,-793353.876,-5915529.270,2271851.469
2019-01-31,22:58:44,-794066.957,-5915190.655,2272494.507
2019-01-31,22:58:50,-794921.750,-5914784.762,2273265.945
2019-01-31,22:58:55,-795635.614,-5914446.715,2273904.572
2019-01-31,22:59:00,-796344.713,-5914103.395,2274545.739
2019-01-31,22:59:05,-797053.894,-5913761.138,2275187.588
2019-01-31,22:59:10,-797761.276,-5913418.478,2275830.655
2019-01-31,22:59:15,-798469.448,-5913075.114,2276472.580
2019-01-31,22:59:20,-799178.403,-5912733.344,2277113.289
2019-01-31,22:59:25,-799888.875,-5912390.035,2277753.645
2019-01-31,22:59:30,-800597.601,-5912047.485,2278394.713
2019-01-31,22:59:35,-801307.924,-5911703.997,2279032.453
2019-01-31,22:59:40,-802015.780,-5911361.368,2279672.570
2019-01-31,22:59:45,-802721.685,-5911016.432,2280312.455
2019-01-31,22:59:50,-803425.659,-5910669.338,2280953.949
2019-01-31,22:59:55,-804131.560,-5910325.297,2281593.416
2019-01-31,23:00:00,-804836.229,-5909978.827,2282232.998
2019-01-31,23:00:06,-805681.848,-5909560.865,2283000.158
2019-01-31,23:00:11,-806387.822,-5909213.425,2283638.566
2019-01-31,23:00:16,-807098.695,-5908866.161,2284276.025
2019-01-31,23:00:21,-807809.571,-5908520.145,2284915.662
2019-01-31,23:00:26,-808519.559,-5908173.480,2285555.160
2019-01-31,23:00:31,-809231.025,-5907826.555,2286194.911
2019-01-31,23:00:36,-809943.173,-5907478.939,2286834.352
2019-01-31,23:00:41,-810655.256,-5907132.069,2287474.231
2019-01-31,23:00:46,-811367.109,-5906783.222,2288115.756
2019-01-31,23:00:51,-812078.856,-5906434.061,2288758.501
2019-01-31,23:00:56,-812792.835,-5906084.791,2289400.288
2019-01-31,23:01:01,-813508.129,-5905733.329,2290041.223
2019-01-31,23:01:06,-814222.684,-5905383.067,2290684.995
2019-01-31,23:01:11,-814939.079,-5905034.427,2291328.215
2019-01-31,23:01:16,-815657.732,-5904685.859,2291973.047
2019-01-31,23:01:21,-816375.703,-5904338.143,2292618.804
2019-01-31,23:01:27,-817238.305,-5903918.959,2293394.840
2019-01-31,23:01:32,-817957.676,-5903565.673,2294041.711
2019-01-31,23:01:37,-818677.875,-5903212.009,2294687.686
2019-01-31,23:01:42,-819399.278,-5902856.904,2295333.686
2019-01-31,23:01:47,-820119.877,-5902501.765,2295982.642
2019-01-31,23:01:52,-820840.695,-5902148.670,2296632.196
2019-01-31,23:01:57,-821563.101,-5901796.139,2297282.327
2019-01-31,23:02:02,-822284.729,-5901444.511,2297933.280
2019-01-31,23:02:07,-823005.273,-5901090.844,2298585.214
2019-01-31,23:02:12,-823727.426,-5900737.884,2299237.070
2019-01-31,23:02:17,-824449.177,-5900382.509,2299888.966
2019-01-31,23:02:22,-825171.486,-5900025.589,2300541.645
2019-01-31,23:02:27,-825896.032,-5899667.867,2301192.628
2019-01-31,23:02:32,-826619.657,-5899310.032,2301844.032
2019-01-31,23:02:37,-827345.005,-5898953.734,2302495.684
2019-01-31,23:02:43,-828214.743,-5898524.935,2303278.632
2019-01-31,23:02:48,-828933.876,-5898165.029,2303934.594
2019-01-31,23:02:53,-829654.769,-5897806.910,2304590.427
2019-01-31,23:02:58,-830376.141,-5897447.442,2305243.543
2019-01-31,23:03:03,-831099.378,-5897089.759,2305896.774
2019-01-31,23:03:08,-831821.397,-5896729.113,2306550.619
2019-01-31,23:03:13,-832548.371,-5896370.585,2307203.448
2019-01-31,23:03:18,-833274.495,-5896012.447,2307856.778
2019-01-31,23:03:23,-833999.405,-5895656.583,2308509.532
2019-01-31,23:03:28,-834725.433,-5895298.701,2309159.940
2019-01-31,23:03:33,-835445.329,-5894931.343,2309813.293
2019-01-31,23:03:38,-836170.827,-5894569.920,2310463.690
2019-01-31,23:03:43,-836895.182,-5894212.742,2311113.443
2019-01-31,23:03:48,-837622.132,-5893857.303,2311761.790
2019-01-31,23:03:53,-838350.677,-5893502.473,2312407.284
2019-01-31,23:03:58,-839076.347,-5893144.118,2313054.035
2019-01-31,23:04:03,-839800.487,-5892781.381,2313704.283
2019-01-31,23:04:08,-840520.864,-5892415.532,2314357.802
2019-01-31,23:04:13,-841243.220,-5892052.271,2315008.541
2019-01-31,23:04:19,-842108.873,-5891617.269,2315787.264
2019-01-31,23:04:24,-842830.522,-5891255.950,2316435.348
2019-01-31,23:04:29,-843551.692,-5890902.748,2317090.047
2019-01-31,23:04:34,-844274.232,-5890554.427,2317747.354
2019-01-31,23:04:39,-844998.782,-5890208.855,2318406.121
2019-01-31,23:04:44,-845725.184,-5889865.652,2319065.717
2019-01-31,23:04:49,-846450.468,-5889526.777,2319726.380
2019-01-31,23:04:54,-847175.647,-5889192.699,2320389.304
2019-01-31,23:04:59,-847901.885,-5888860.560,2321046.772
2019-01-31,23:05:04,-848621.547,-5888533.420,2321706.696
2019-01-31,23:05:09,-849338.971,-5888213.713,2322369.314
2019-01-31,23:05:14,-850054.051,-5887894.131,2323027.368
2019-01-31,23:05:19,-850769.338,-5887571.283,2323680.278
2019-01-31,23:05:24,-851481.750,-5887245.622,2324327.209
2019-01-31,23:05:29,-852189.678,-5886916.181,2324972.818
2019-01-31,23:05:34,-852897.520,-5886582.205,2325619.322
2019-01-31,23:05:39,-853608.147,-5886250.471,2326265.827
2019-01-31,23:05:45,-854462.585,-5885851.233,2327040.239
2019-01-31,23:05:50,-855173.105,-5885520.361,2327684.191
2019-01-31,23:05:55,-855884.463,-5885189.155,2328327.150
2019-01-31,23:06:00,-856590.895,-5884858.370,2328969.322
2019-01-31,23:06:05,-857297.324,-5884527.231,2329611.399
2019-01-31,23:06:10,-857999.872,-5884192.174,2330249.026
2019-01-31,23:06:15,-858704.059,-5883852.938,2330883.846
2019-01-31,23:06:20,-859408.118,-5883506.765,2331515.511
2019-01-31,23:06:25,-860110.802,-5883157.347,2332143.127
2019-01-31,23:06:30,-860811.334,-5882805.109,2332768.364
2019-01-31,23:06:35,-861510.330,-5882452.835,2333394.370
2019-01-31,23:06:40,-862209.210,-5882100.912,2334019.113
2019-01-31,23:06:45,-862906.410,-5881748.686,2334643.440
2019-01-31,23:06:50,-863603.012,-5881397.807,2335265.553
2019-01-31,23:06:55,-864299.453,-5881046.968,2335887.471
2019-01-31,23:07:00,-864994.392,-5880696.319,2336510.129
2019-01-31,23:07:06,-865827.556,-5880275.049,2337257.728
2019-01-31,23:07:11,-866525.500,-5879924.371,2337880.868
2019-01-31,23:07:16,-867222.869,-5879570.918,2338504.477
2019-01-31,23:07:21,-867919.433,-5879217.411,2339132.707
2019-01-31,23:07:26,-868616.105,-5878864.354,2339758.533
2019-01-31,23:07:31,-869311.876,-5878511.999,2340384.142
2019-01-31,23:07:36,-870007.310,-5878157.789,2341008.921
2019-01-31,23:07:41,-870701.760,-5877807.268,2341633.935
2019-01-31,23:07:46,-871394.951,-5877455.033,2342259.194
2019-01-31,23:07:51,-872087.390,-5877103.096,2342881.939
2019-01-31,23:07:56,-872779.018,-5876751.054,2343503.199
2019-01-31,23:08:01,-873470.508,-5876399.201,2344125.517
2019-01-31,23:08:06,-874161.067,-5876046.440,2344747.581
2019-01-31,23:08:11,-874853.394,-5875695.410,2345367.242
2019-01-31,23:08:16,-875547.069,-5875343.281,2345986.825
2019-01-31,23:08:21,-876240.357,-5874988.978,2346607.478
2019-01-31,23:08:26,-876934.672,-5874636.354,2347228.292
2019-01-31,23:08:31,-877629.602,-5874283.345,2347849.147
2019-01-31,23:08:37,-878462.640,-5873859.044,2348593.492
2019-01-31,23:08:42,-879157.301,-5873505.153,2349214.901
2019-01-31,23:08:47,-879852.587,-5873149.552,2349837.741
2019-01-31,23:08:52,-880548.425,-5872793.860,2350458.823
2019-01-31,23:08:57,-881244.269,-5872437.925,2351080.087
2019-01-31,23:09:02,-881940.811,-5872082.174,2351701.023
2019-01-31,23:09:07,-882634.072,-5871725.924,2352323.993
2019-01-31,23:09:12,-883328.019,-5871369.078,2352946.688
2019-01-31,23:09:17,-884022.452,-5871011.009,2353569.920
2019-01-31,23:09:22,-884717.741,-5870653.476,2354194.049
2019-01-31,23:09:27,-885413.755,-5870296.307,2354816.850
2019-01-31,23:09:32,-886108.282,-5869940.113,2355441.418
2019-01-31,23:09:37,-886804.162,-5869582.886,2356065.457
2019-01-31,23:09:42,-887498.268,-5869224.044,2356689.148
2019-01-31,23:09:47,-888193.133,-5868866.483,2357313.547
2019-01-31,23:09:52,-888888.798,-5868508.400,2357936.630
2019-01-31,23:09:57,-889584.398,-5868150.990,2358559.536
2019-01-31,23:10:03,-890417.544,-5867720.001,2359306.314
2019-01-31,23:10:08,-891112.248,-5867363.125,2359928.384
2019-01-31,23:10:13,-891807.443,-5867003.688,2360549.985
2019-01-31,23:10:18,-892503.499,-5866645.505,2361172.052
2019-01-31,23:10:23,-893203.285,-5866286.092,2361792.103
2019-01-31,23:10:28,-893899.617,-5865930.550,2362414.233
