#ATom navigation files,,,,,,,,,,
#  ATom1: 2016-07-29 to 2016-08-23,,,,,,,,,,
#  ATom2: 2017-01-26 to 2017-02-21,,,,,,,,,,
#  ATom3: 2017-09-28 to 2017-10-27,,,,,,,,,,
#  ATom4: 2018-04-24 to 2018-05-21,,,,,,,,,,
#  Col 1: Index A#[sequence number], where #= 1,2,3,4,,,,,,
#  Col 2: Research Flight number,,,,,,,,,,
#  Col 3: Date as YYYYMMDD, starting date UTC,,,,,,,,,
#  Col 4: Start time of interval UTC seconds from midnight on YYYYMMDD (may exceed 86400, does not roll after midinght),,,,,,,,,
#  Col 5: End time of interval (10s nominal) UTC seconds from midnight on YYYYMMDD,,,,,,,,,,
#  Col 5,6, 7:  Latitude, Longitude, Altitude (deg, deg, m above masl). GPS data from MMS.,,,,
#  Col 8, 9: Pressure, Temperature (hPa, deg K)   Static pressure and temperature from MMS.,,,,,,,
#  Col 10:  Cumulative ground track distance (km, for each ATom deployment),,,,,,,,,
#index,RF,YYYYMMDD,UTC_Start,UTC_Stop,Latitude,Longitude,Altitude (m masl GPS),P (hPa),T(K),CumDist (km)
A2_03104,1,20170126,92940,92950,25.084778,-121.276522,3619.46,662.081,276.739,6576.701
A2_03105,1,20170126,92950,92960,25.10115,-121.279149,3497.85,672.034,277.789,6578.53
A2_03106,1,20170126,92960,92970,25.117477,-121.28175,3376.82,682.103,278.651,6580.352
A2_03107,1,20170126,92970,92980,25.13375,-121.283957,3257.04,692.165,279.289,6582.17
A2_03108,1,20170126,92980,92990,25.149957,-121.286299,3140.39,702.161,279.683,6583.979
A2_03109,1,20170126,92990,93000,25.166098,-121.288876,3023.63,712.24,279.865,6585.78
A2_03110,1,20170126,93000,93010,25.182169,-121.291502,2906.49,722.465,279.671,6587.575
A2_03111,1,20170126,93010,93020,25.198151,-121.294184,2790.5,732.813,279.786,6589.358
A2_03112,1,20170126,93020,93030,25.214056,-121.296749,2672.78,743.407,280.605,6591.132
A2_03113,1,20170126,93030,93040,25.229888,-121.299303,2554.46,754.138,281.367,6592.899
A2_03114,1,20170126,93040,93050,25.245627,-121.301287,2444.52,764.264,281.921,6594.657
A2_03115,1,20170126,93050,93060,25.261202,-121.303905,2354.87,772.615,282.017,6596.389
A2_03116,1,20170126,93060,93070,25.276571,-121.306457,2270.19,780.581,282.238,6598.098
A2_03117,1,20170126,93070,93080,25.29173,-121.308963,2185.59,788.584,282.772,6599.784
A2_03118,1,20170126,93080,93090,25.306706,-121.311428,2100.62,796.661,283.364,6601.451
A2_03119,1,20170126,93090,93100,25.321529,-121.313862,2011.28,805.233,283.701,6603.102
A2_03120,1,20170126,93100,93110,25.336216,-121.316244,1924.28,813.721,283.626,6604.742
A2_03121,1,20170126,93110,93120,25.350766,-121.318089,1840.75,821.952,283.408,6606.363
A2_03122,1,20170126,93120,93130,25.365188,-121.320436,1755.28,830.427,282.864,6607.969
A2_03123,1,20170126,93130,93140,25.37949,-121.32273,1672.21,838.75,282.875,6609.562
A2_03124,1,20170126,93140,93150,25.393662,-121.325079,1592.32,846.883,282.996,6611.142
A2_03125,1,20170126,93150,93160,25.407718,-121.327463,1509.42,855.382,283.196,6612.71
A2_03126,1,20170126,93160,93170,25.421681,-121.329782,1424.58,864.188,282.985,6614.268
A2_03127,1,20170126,93170,93180,25.435547,-121.332075,1340.45,872.993,282.912,6615.814
A2_03128,1,20170126,93180,93190,25.449326,-121.333906,1255.68,881.978,283.023,6617.355
A2_03129,1,20170126,93190,93200,25.463014,-121.336032,1172.8,890.888,283.417,6618.883
A2_03130,1,20170126,93200,93210,25.476626,-121.33832,1088.23,899.986,283.173,6620.403
A2_03131,1,20170126,93210,93220,25.490156,-121.340576,1004.8,909.092,280.578,6621.911
A2_03132,1,20170126,93220,93230,25.503569,-121.342851,924.6,917.964,280.58,6623.407
A2_03133,1,20170126,93230,93240,25.516867,-121.345149,843.82,927.055,281.123,6624.891
A2_03134,1,20170126,93240,93250,25.530067,-121.34736,761.24,936.374,281.996,6626.363
A2_03135,1,20170126,93250,93260,25.543183,-121.349509,682.54,945.271,282.734,6627.826
A2_03136,1,20170126,93260,93270,25.556225,-121.351011,597.08,955.092,283.534,6629.286
A2_03137,1,20170126,93270,93280,25.569196,-121.353115,514.32,964.662,284.348,6630.733
A2_03138,1,20170126,93280,93290,25.582104,-121.355137,433.22,974.074,285.155,6632.172
A2_03139,1,20170126,93290,93300,25.594971,-121.357111,346.15,984.204,286.017,6633.607
A2_03140,1,20170126,93300,93310,25.607749,-121.359237,280.34,991.914,286.7,6635.032
A2_03141,1,20170126,93310,93320,25.620368,-121.361436,228.24,998.142,287.235,6636.435
A2_03142,1,20170126,93320,93330,25.632787,-121.363604,180.84,1003.636,287.627,6637.813
A2_03143,1,20170126,93330,93340,25.644814,-121.365691,184.01,1003.313,287.665,6639.132
A2_03144,1,20170126,93340,93350,25.656343,-121.367148,189.4,1002.691,287.601,6640.406
A2_03145,1,20170126,93350,93360,25.667459,-121.368727,190.49,1002.554,287.57,6641.63
A2_03146,1,20170126,93360,93370,25.6784,-121.370313,190.67,1002.511,287.489,6642.857
A2_03147,1,20170126,93370,93380,25.689548,-121.371681,193.21,1002.178,287.488,6644.111
A2_03148,1,20170126,93380,93390,25.701007,-121.37309,194.63,1002.01,287.392,6645.404
A2_03149,1,20170126,93390,93400,25.712738,-121.374949,193.61,1002.144,287.407,6646.727
A2_03150,1,20170126,93400,93410,25.724614,-121.377037,191.76,1002.369,287.472,6648.063
A2_03151,1,20170126,93410,93420,25.736597,-121.379141,194.68,1002.065,287.531,6649.411
A2_03152,1,20170126,93420,93430,25.748695,-121.381368,188.6,1002.75,287.5,6650.775
A2_03153,1,20170126,93430,93440,25.760882,-121.383452,188.94,1002.776,287.463,6652.151
A2_03154,1,20170126,93440,93450,25.773113,-121.385424,188.72,1002.841,287.451,6653.523
A2_03155,1,20170126,93450,93460,25.785169,-121.38774,191.98,1002.555,287.418,6654.857
A2_03156,1,20170126,93460,93470,25.796828,-121.390029,195.33,1002.171,287.401,6656.147
A2_03157,1,20170126,93470,93480,25.808124,-121.392168,197.38,1001.9,287.416,6657.402
A2_03158,1,20170126,93480,93490,25.819301,-121.393986,194.54,1002.237,287.389,6658.651
A2_03159,1,20170126,93490,93500,25.830521,-121.3956,191.83,1002.523,287.422,6659.906
A2_03160,1,20170126,93500,93510,25.841798,-121.397193,192.64,1002.496,287.379,6661.167
A2_03161,1,20170126,93510,93520,25.853126,-121.398924,191.55,1002.592,287.368,6662.435
A2_03162,1,20170126,93520,93530,25.864476,-121.40043,192.34,1002.485,287.406,6663.713
A2_03163,1,20170126,93530,93540,25.875843,-121.402125,194.88,1002.21,287.389,6664.987
A2_03164,1,20170126,93540,93550,25.887247,-121.404093,194.49,1002.293,287.367,6666.266
A2_03165,1,20170126,93550,93560,25.898694,-121.406052,195.7,1002.184,287.347,6667.55
A2_03166,1,20170126,93560,93570,25.910181,-121.40802,193.12,1002.45,287.357,6668.838
A2_03167,1,20170126,93570,93580,25.921699,-121.409972,194.74,1002.272,287.318,6670.128
A2_03168,1,20170126,93580,93590,25.93324,-121.411886,196.57,1002.102,287.295,6671.421
A2_03169,1,20170126,93590,93600,25.944815,-121.413816,195.8,1002.182,287.294,6672.717
A2_03170,1,20170126,93600,93610,25.956412,-121.415808,198.26,1001.925,287.298,6674.017
A2_03171,1,20170126,93610,93620,25.968052,-121.41734,197.38,1002.038,287.305,6675.329
A2_03172,1,20170126,93620,93630,25.979726,-121.419069,195.93,1002.232,287.288,6676.635
A2_03173,1,20170126,93630,93640,25.991398,-121.420971,197.94,1002.06,287.311,6677.94
A2_03174,1,20170126,93640,93650,26.003064,-121.422932,198.65,1002.003,287.308,6679.245
A2_03175,1,20170126,93650,93660,26.014727,-121.424932,198.6,1001.996,287.278,6680.552
A2_03176,1,20170126,93660,93670,26.026501,-121.426942,200.71,1001.646,287.248,6681.888
A2_03177,1,20170126,93670,93680,26.03863,-121.428834,244.63,996.381,286.887,6683.253
A2_03178,1,20170126,93680,93690,26.050881,-121.430815,329.47,986.328,285.997,6684.624
A2_03179,1,20170126,93690,93700,26.063052,-121.432869,439.44,973.405,284.951,6685.975
A2_03180,1,20170126,93700,93710,26.075022,-121.434233,565.29,958.831,283.695,6687.311
A2_03181,1,20170126,93710,93720,26.086959,-121.435991,684.79,944.991,282.504,6688.657
A2_03182,1,20170126,93720,93730,26.099281,-121.437883,803.23,931.587,281.435,6690.059
A2_03183,1,20170126,93730,93740,26.112097,-121.439958,922.84,918.116,280.342,6691.516
A2_03184,1,20170126,93740,93750,26.125357,-121.442232,1042.18,904.962,281.354,6693.024
A2_03185,1,20170126,93750,93760,26.139042,-121.444673,1162.4,891.892,282.886,6694.577
A2_03186,1,20170126,93760,93770,26.153111,-121.447197,1285.32,878.804,284.029,6696.173
A2_03187,1,20170126,93770,93780,26.16756,-121.44963,1404.76,866.246,283.574,6697.813
A2_03188,1,20170126,93780,93790,26.182376,-121.451491,1528.67,853.39,282.82,6699.487
A2_03189,1,20170126,93790,93800,26.197506,-121.453969,1654.69,840.519,282.554,6701.193
A2_03190,1,20170126,93800,93810,26.212889,-121.456593,1781.52,827.68,282.122,6702.928
A2_03191,1,20170126,93810,93820,26.2285,-121.459348,1910.48,814.781,281.77,6704.687
A2_03192,1,20170126,93820,93830,26.244274,-121.462157,2053.12,800.874,281.484,6706.454
A2_03193,1,20170126,93830,93840,26.259824,-121.464938,2220.8,785.281,281.343,6708.175
A2_03194,1,20170126,93840,93850,26.274955,-121.4672,2386.38,769.604,280.405,6709.853
A2_03195,1,20170126,93850,93860,26.289763,-121.469368,2538.41,755.388,279.851,6711.494
A2_03196,1,20170126,93860,93870,26.304306,-121.47161,2681.84,742.215,279.608,6713.106
A2_03197,1,20170126,93870,93880,26.318604,-121.473828,2824.09,729.245,278.55,6714.692
A2_03198,1,20170126,93880,93890,26.332725,-121.476117,2971.65,716.06,277.592,6716.269
A2_03199,1,20170126,93890,93900,26.346798,-121.478512,3124.03,702.751,277.198,6717.843
A2_03200,1,20170126,93900,93910,26.36082,-121.480948,3278.01,689.523,276.516,6719.41
A2_03201,1,20170126,93910,93920,26.374805,-121.483198,3428.03,676.818,275.719,6720.978
A2_03202,1,20170126,93920,93930,26.388783,-121.484982,3575.45,664.615,274.955,6722.541
A2_03203,1,20170126,93930,93940,26.402738,-121.487273,3722.75,652.589,274.367,6724.1
A2_03204,1,20170126,93940,93950,26.416669,-121.489601,3872.57,640.501,273.734,6725.659
A2_03205,1,20170126,93950,93960,26.430651,-121.491931,4017.16,629.05,272.945,6727.23
A2_03206,1,20170126,93960,93970,26.444781,-121.494241,4146.38,618.949,272.084,6728.819
A2_03207,1,20170126,93970,93980,26.459065,-121.496596,4275.42,608.976,271.065,6730.424
A2_03208,1,20170126,93980,93990,26.473474,-121.499019,4407.54,598.883,269.986,6732.042
A2_03209,1,20170126,93990,94000,26.487996,-121.500935,4541.09,588.824,268.98,6733.676
A2_03210,1,20170126,94000,94010,26.502614,-121.50328,4673.05,579.004,268.237,6735.317
A2_03211,1,20170126,94010,94020,26.517321,-121.505825,4802.92,569.492,267.335,6736.968
A2_03212,1,20170126,94020,94030,26.532117,-121.50843,4931.09,560.223,266.44,6738.631
A2_03213,1,20170126,94030,94040,26.546998,-121.511044,5061.26,550.956,265.766,6740.301
A2_03214,1,20170126,94040,94050,26.561946,-121.513644,5193.57,541.658,264.923,6741.978
A2_03215,1,20170126,94050,94060,26.576957,-121.516175,5324.39,532.59,264.065,6743.665
A2_03216,1,20170126,94060,94070,26.592031,-121.51816,5452.87,523.824,263.266,6745.356
A2_03217,1,20170126,94070,94080,26.607182,-121.520662,5581.48,515.146,262.38,6747.054
A2_03218,1,20170126,94080,94090,26.622397,-121.523225,5709.4,506.622,261.386,6748.76
A2_03219,1,20170126,94090,94100,26.637653,-121.525871,5840.16,498.031,260.919,6750.47
A2_03220,1,20170126,94100,94110,26.652965,-121.528512,5970.18,489.631,260.32,6752.189
A2_03221,1,20170126,94110,94120,26.668363,-121.531108,6095.82,481.636,259.845,6753.916
A2_03222,1,20170126,94120,94130,26.683847,-121.533401,6221.78,473.724,259.24,6755.654
A2_03223,1,20170126,94130,94140,26.699377,-121.535605,6350.83,465.73,258.141,6757.394
A2_03224,1,20170126,94140,94150,26.71495,-121.538217,6479.77,457.815,257.227,6759.138
A2_03225,1,20170126,94150,94160,26.73056,-121.540809,6606.41,450.199,256.783,6760.887
A2_03226,1,20170126,94160,94170,26.746217,-121.543383,6728,443.004,256.856,6762.641
A2_03227,1,20170126,94170,94180,26.761946,-121.546009,6839.29,436.502,255.987,6764.406
A2_03228,1,20170126,94180,94190,26.777777,-121.548704,6943.99,430.457,255.238,6766.183
A2_03229,1,20170126,94190,94200,26.793723,-121.550946,7044.54,424.702,254.644,6767.978
A2_03230,1,20170126,94200,94210,26.809792,-121.553653,7142.78,419.146,253.88,6769.785
A2_03231,1,20170126,94210,94220,26.825993,-121.556467,7241.68,413.6,253.102,6771.605
A2_03232,1,20170126,94220,94230,26.842328,-121.559243,7340.43,408.123,252.275,6773.439
A2_03233,1,20170126,94230,94240,26.858781,-121.561999,7438.8,402.69,251.745,6775.286
A2_03234,1,20170126,94240,94250,26.875305,-121.564849,7540.82,397.142,250.897,6777.14
A2_03235,1,20170126,94250,94260,26.891901,-121.567312,7640.55,391.763,250.12,6779.004
A2_03236,1,20170126,94260,94270,26.908607,-121.569951,7735.69,386.698,249.31,6780.879
A2_03237,1,20170126,94270,94280,26.925454,-121.572681,7820.09,382.249,248.491,6782.77
A2_03238,1,20170126,94280,94290,26.942439,-121.575436,7901.14,378.031,247.726,6784.675
A2_03239,1,20170126,94290,94300,26.959526,-121.578365,7979.47,373.966,247.092,6786.596
A2_03240,1,20170126,94300,94310,26.976752,-121.581462,8057.33,369.945,246.491,6788.536
A2_03241,1,20170126,94310,94320,26.994175,-121.584056,8136.14,365.938,246.058,6790.497
A2_03242,1,20170126,94320,94330,27.011781,-121.586859,8215.3,361.948,245.622,6792.476
A2_03243,1,20170126,94330,94340,27.029544,-121.589856,8295.9,357.921,245.009,6794.471
A2_03244,1,20170126,94340,94350,27.04744,-121.592889,8377.2,353.905,244.361,6796.48
A2_03245,1,20170126,94350,94360,27.065468,-121.595929,8459.76,349.859,243.75,6798.505
A2_03246,1,20170126,94360,94370,27.083624,-121.598979,8540.16,345.954,243.062,6800.543
A2_03247,1,20170126,94370,94380,27.101889,-121.601454,8620.65,342.064,242.382,6802.592
A2_03248,1,20170126,94380,94390,27.120262,-121.604604,8701.93,338.172,241.698,6804.654
A2_03249,1,20170126,94390,94400,27.138753,-121.607731,8781.51,334.4,241.121,6806.73
A2_03250,1,20170126,94400,94410,27.157358,-121.610841,8860.81,330.66,240.626,6808.817
A2_03251,1,20170126,94410,94420,27.176055,-121.613987,8938.59,327.015,240.073,6810.913
A2_03252,1,20170126,94420,94430,27.194842,-121.616864,9016.14,323.41,239.485,6813.02
A2_03253,1,20170126,94430,94440,27.213725,-121.619748,9093.48,319.845,238.923,6815.139
A2_03254,1,20170126,94440,94450,27.232693,-121.622979,9173.1,316.207,238.451,6817.266
A2_03255,1,20170126,94450,94460,27.251731,-121.626253,9250.94,312.66,238.347,6819.403
A2_03256,1,20170126,94460,94470,27.270863,-121.62952,9328.11,309.206,238.156,6821.548
A2_03257,1,20170126,94470,94480,27.29006,-121.632747,9409.51,305.624,237.502,6823.699
A2_03258,1,20170126,94480,94490,27.309318,-121.635472,9490.62,302.072,236.864,6825.858
A2_03259,1,20170126,94490,94500,27.328642,-121.638762,9570.26,298.63,236.246,6828.024
A2_03260,1,20170126,94500,94510,27.34802,-121.642047,9648.47,295.254,235.565,6830.195
A2_03261,1,20170126,94510,94520,27.367443,-121.645367,9727.49,291.877,234.865,6832.372
A2_03262,1,20170126,94520,94530,27.386898,-121.648735,9807.27,288.497,234.229,6834.552
A2_03263,1,20170126,94530,94540,27.406395,-121.651527,9885.93,285.188,233.613,6836.737
A2_03264,1,20170126,94540,94550,27.425938,-121.654827,9966.44,281.834,233.004,6838.927
A2_03265,1,20170126,94550,94560,27.445513,-121.658192,10046.42,278.531,232.331,6841.121
A2_03266,1,20170126,94560,94570,27.465116,-121.661583,10124.63,275.332,231.594,6843.318
A2_03267,1,20170126,94570,94580,27.484754,-121.664979,10201.6,272.209,230.943,6845.518
A2_03268,1,20170126,94580,94590,27.504414,-121.667853,10279.6,269.077,230.263,6847.72
A2_03269,1,20170126,94590,94600,27.524096,-121.671105,10357.7,265.935,229.531,6849.925
A2_03270,1,20170126,94600,94610,27.543809,-121.674463,10431.83,263.008,228.834,6852.134
A2_03271,1,20170126,94610,94620,27.56359,-121.677809,10496.31,260.479,228.279,6854.35
A2_03272,1,20170126,94620,94630,27.583408,-121.681223,10561.42,257.959,227.675,6856.572
A2_03273,1,20170126,94630,94640,27.603258,-121.684223,10628.12,255.387,227.232,6858.796
A2_03274,1,20170126,94640,94650,27.623136,-121.687515,10693.95,252.854,226.655,6861.025
A2_03275,1,20170126,94650,94660,27.643063,-121.690989,10759.44,250.361,226.096,6863.258
A2_03276,1,20170126,94660,94670,27.663037,-121.694432,10824.5,247.919,225.534,6865.497
A2_03277,1,20170126,94670,94680,27.683052,-121.697846,10889.71,245.485,224.995,6867.739
A2_03278,1,20170126,94680,94690,27.703102,-121.700767,10954.97,243.05,224.446,6869.983
A2_03279,1,20170126,94690,94700,27.723171,-121.703952,11019.51,240.675,223.863,6872.229
A2_03280,1,20170126,94700,94710,27.743229,-121.707383,11086,238.257,223.307,6874.474
A2_03281,1,20170126,94710,94720,27.763279,-121.71085,11150.88,235.913,222.752,6876.719
A2_03282,1,20170126,94720,94730,27.783318,-121.714351,11215.58,233.581,222.176,6878.963
A2_03283,1,20170126,94730,94740,27.803348,-121.717395,11280.24,231.256,221.53,6881.205
A2_03284,1,20170126,94740,94750,27.823368,-121.720665,11345.73,228.919,220.864,6883.446
A2_03285,1,20170126,94750,94760,27.843381,-121.724104,11410.88,226.601,220.3,6885.686
A2_03286,1,20170126,94760,94770,27.863377,-121.727533,11475.44,224.339,219.679,6887.924
A2_03287,1,20170126,94770,94780,27.883338,-121.731023,11541.26,222.055,219.074,6890.157
A2_03288,1,20170126,94780,94790,27.903269,-121.734097,11604.1,219.84,218.459,6892.387
A2_03289,1,20170126,94790,94800,27.92319,-121.737402,11665.46,217.692,217.879,6894.618
A2_03290,1,20170126,94800,94810,27.94313,-121.740829,11717.76,215.864,217.368,6896.854
A2_03291,1,20170126,94810,94820,27.963111,-121.744228,11767.68,214.189,216.869,6899.091
A2_03292,1,20170126,94820,94830,27.983103,-121.747666,11817.58,212.494,216.366,6901.33
A2_03293,1,20170126,94830,94840,28.003262,-121.750206,11870.54,210.73,215.857,6903.597
A2_03294,1,20170126,94840,94850,28.023871,-121.750755,11924.88,208.962,215.358,6905.896
A2_03295,1,20170126,94850,94860,28.04472,-121.750398,11971.26,207.406,214.831,6908.207
A2_03296,1,20170126,94860,94870,28.065576,-121.750296,12018.21,205.815,214.337,6910.521
A2_03297,1,20170126,94870,94880,28.086393,-121.750596,12062.59,204.375,213.952,6912.825
A2_03298,1,20170126,94880,94890,28.10724,-121.750558,12095.69,203.311,213.666,6915.136
A2_03299,1,20170126,94890,94900,28.128148,-121.750468,12128.7,202.235,213.354,6917.452
A2_03300,1,20170126,94900,94910,28.149106,-121.750412,12161.02,201.204,213.015,6919.774
A2_03301,1,20170126,94910,94920,28.170102,-121.750412,12194.9,200.12,212.692,6922.099
A2_03302,1,20170126,94920,94930,28.19114,-121.750414,12227.26,199.09,212.39,6924.43
A2_03303,1,20170126,94930,94940,28.212225,-121.750386,12260.11,198.051,212.104,6926.766
A2_03304,1,20170126,94940,94950,28.233339,-121.750403,12293.05,197.032,211.834,6929.104
A2_03305,1,20170126,94950,94960,28.254475,-121.750442,12326.32,195.976,211.564,6931.444
A2_03306,1,20170126,94960,94970,28.275632,-121.750486,12359.76,194.914,211.283,6933.787
A2_03307,1,20170126,94970,94980,28.296815,-121.750532,12393.47,193.858,210.951,6936.134
A2_03308,1,20170126,94980,94990,28.318041,-121.750545,12424.21,192.882,210.713,6938.486
A2_03309,1,20170126,94990,95000,28.33931,-121.75048,12455.64,191.902,210.502,6940.841
A2_03310,1,20170126,95000,95010,28.360606,-121.750432,12486.95,190.952,210.374,6943.198
A2_03311,1,20170126,95010,95020,28.381912,-121.750467,12519.07,189.986,210.238,6945.557
A2_03312,1,20170126,95020,95030,28.40321,-121.750548,12552.37,188.987,210.001,6947.915
A2_03313,1,20170126,95030,95040,28.424521,-121.750607,12584.06,188.057,209.997,6950.273
A2_03314,1,20170126,95040,95050,28.445837,-121.750622,12616.14,187.116,210.273,6952.633
A2_03315,1,20170126,95050,95060,28.467131,-121.750636,12654.62,186.032,211.019,6954.986
A2_03316,1,20170126,95060,95070,28.488358,-121.750639,12702.11,184.62,211.465,6957.333
A2_03317,1,20170126,95070,95080,28.509512,-121.750597,12750.23,183.197,210.905,6959.669
A2_03318,1,20170126,95080,95090,28.530563,-121.750589,12799.76,181.764,210.573,6961.993
A2_03319,1,20170126,95090,95100,28.551502,-121.750443,12844.95,180.448,210.615,6964.316
A2_03320,1,20170126,95100,95110,28.572386,-121.750627,12880.24,179.339,210.763,6966.635
A2_03321,1,20170126,95110,95120,28.59327,-121.750532,12891.72,178.97,210.91,6968.948
A2_03322,1,20170126,95120,95130,28.614226,-121.750476,12876.66,179.403,211.209,6971.274
A2_03323,1,20170126,95130,95140,28.63529,-121.750486,12854.75,180.08,211.331,6973.611
A2_03324,1,20170126,95140,95150,28.656428,-121.750542,12850.29,180.207,211.399,6975.951
A2_03325,1,20170126,95150,95160,28.677526,-121.750319,12854.78,180.032,211.469,6978.289
A2_03326,1,20170126,95160,95170,28.698535,-121.750055,12858.33,179.829,211.384,6980.611
A2_03327,1,20170126,95170,95180,28.719489,-121.750273,12855.56,179.872,211.225,6982.936
A2_03328,1,20170126,95180,95190,28.740384,-121.750606,12852.78,179.901,211.014,6985.246
A2_03329,1,20170126,95190,95200,28.76122,-121.750572,12851.95,179.856,210.842,6987.551
A2_03330,1,20170126,95200,95210,28.782036,-121.750474,12850.38,179.837,210.735,6989.854
A2_03331,1,20170126,95210,95220,28.802841,-121.750348,12845.32,179.912,210.621,6992.157
A2_03332,1,20170126,95220,95230,28.82364,-121.750304,12838.35,180.061,210.491,6994.459
A2_03333,1,20170126,95230,95240,28.844425,-121.750336,12833.14,180.18,210.464,6996.758
A2_03334,1,20170126,95240,95250,28.86519,-121.750387,12831.58,180.207,210.553,6999.056
A2_03335,1,20170126,95250,95260,28.885932,-121.750364,12833.64,180.144,210.431,7001.351
A2_03336,1,20170126,95260,95270,28.906644,-121.750303,12835.84,180.093,210.413,7003.641
A2_03337,1,20170126,95270,95280,28.92731,-121.750286,12838.59,179.953,210.333,7005.927
A2_03338,1,20170126,95280,95290,28.947945,-121.750281,12838.79,179.938,210.26,7008.209
A2_03339,1,20170126,95290,95300,28.968557,-121.750303,12837.97,179.948,210.24,7010.489
A2_03340,1,20170126,95300,95310,28.989136,-121.75038,12836.95,179.968,210.105,7012.766
A2_03341,1,20170126,95310,95320,29.009686,-121.750474,12836.4,179.952,209.922,7015.04
A2_03342,1,20170126,95320,95330,29.030211,-121.750567,12835.59,179.934,209.868,7017.31
A2_03343,1,20170126,95330,95340,29.050721,-121.750641,12833.56,179.975,209.744,7019.581
A2_03344,1,20170126,95340,95350,29.071227,-121.750265,12831.98,179.987,209.708,7021.86
A2_03345,1,20170126,95350,95360,29.091735,-121.75005,12829.37,180.018,209.641,7024.129
A2_03346,1,20170126,95360,95370,29.112239,-121.750159,12826.74,180.088,209.556,7026.399
A2_03347,1,20170126,95370,95380,29.132749,-121.750244,12826.4,180.085,209.525,7028.67
A2_03348,1,20170126,95380,95390,29.15327,-121.750268,12825.05,180.095,209.432,7030.942
A2_03349,1,20170126,95390,95400,29.1738,-121.750254,12823.37,180.129,209.425,7033.215
A2_03350,1,20170126,95400,95410,29.194343,-121.750221,12823.19,180.124,209.449,7035.49
A2_03351,1,20170126,95410,95420,29.21489,-121.750155,12822.54,180.117,209.357,7037.765
A2_03352,1,20170126,95420,95430,29.235438,-121.750094,12823.39,180.07,209.311,7040.038
A2_03353,1,20170126,95430,95440,29.255981,-121.75009,12824.23,180.008,209.262,7042.313
A2_03354,1,20170126,95440,95450,29.276533,-121.750109,12823.06,179.998,209.235,7044.589
A2_03355,1,20170126,95450,95460,29.297105,-121.750118,12819.35,180.084,209.217,7046.867
A2_03356,1,20170126,95460,95470,29.317703,-121.7501,12817.18,180.135,209.171,7049.149
A2_03357,1,20170126,95470,95480,29.33831,-121.750084,12816.14,180.09,209.109,7051.429
A2_03358,1,20170126,95480,95490,29.358916,-121.750062,12815.65,180.045,209.067,7053.712
A2_03359,1,20170126,95490,95500,29.379546,-121.750066,12814.59,180.044,209.038,7055.997
A2_03360,1,20170126,95500,95510,29.40021,-121.750043,12811.81,180.116,209.014,7058.286
A2_03361,1,20170126,95510,95520,29.420885,-121.750009,12811.53,180.169,208.847,7060.573
A2_03362,1,20170126,95520,95530,29.441535,-121.750038,12817.34,180.012,208.594,7062.858
A2_03363,1,20170126,95530,95540,29.462164,-121.750062,12823.12,179.795,208.484,7065.142
A2_03364,1,20170126,95540,95550,29.482812,-121.750048,12822.82,179.737,208.402,7067.43
A2_03365,1,20170126,95550,95560,29.503516,-121.75004,12817.19,179.87,208.353,7069.725
A2_03366,1,20170126,95560,95570,29.524265,-121.750099,12813.47,179.966,208.339,7072.023
A2_03367,1,20170126,95570,95580,29.545045,-121.750175,12812.27,180.04,208.313,7074.325
A2_03368,1,20170126,95580,95590,29.56584,-121.750197,12815.59,179.933,208.196,7076.628
A2_03369,1,20170126,95590,95600,29.586648,-121.750162,12817.6,179.824,208.126,7078.932
A2_03370,1,20170126,95600,95610,29.607491,-121.750095,12816.01,179.838,208.097,7081.242
A2_03371,1,20170126,95610,95620,29.628361,-121.750053,12815.28,179.898,207.974,7083.553
A2_03372,1,20170126,95620,95630,29.649255,-121.750032,12815.84,179.872,208.036,7085.867
A2_03373,1,20170126,95630,95640,29.670155,-121.750037,12817.7,179.901,208.226,7088.181
A2_03374,1,20170126,95640,95650,29.691055,-121.750329,12818.49,179.835,208.396,7090.503
A2_03375,1,20170126,95650,95660,29.71197,-121.750558,12814.77,179.963,208.237,7092.819
A2_03376,1,20170126,95660,95670,29.732871,-121.750498,12814.94,179.9,208.312,7095.131
A2_03377,1,20170126,95670,95680,29.753752,-121.750546,12813.8,179.879,208.35,7097.443
A2_03378,1,20170126,95680,95690,29.774645,-121.75058,12810.19,179.955,208.369,7099.757
A2_03379,1,20170126,95690,95700,29.795557,-121.750563,12807.14,179.993,208.441,7102.081
A2_03380,1,20170126,95700,95710,29.816481,-121.750026,12804.4,180.032,208.494,7104.398
A2_03381,1,20170126,95710,95720,29.837432,-121.750028,12801.82,180.08,208.615,7106.72
A2_03382,1,20170126,95720,95730,29.858405,-121.750136,12800.14,180.108,208.578,7109.051
A2_03383,1,20170126,95730,95740,29.879391,-121.75007,12799.44,180.097,208.577,7111.383
A2_03384,1,20170126,95740,95750,29.90039,-121.750013,12799.52,180.058,208.699,7113.708
A2_03385,1,20170126,95750,95760,29.921406,-121.75,12797.59,180.102,208.708,7116.036
A2_03386,1,20170126,95760,95770,29.942436,-121.750326,12795.63,180.133,208.693,7118.373
A2_03387,1,20170126,95770,95780,29.963477,-121.75064,12794.03,180.16,208.718,7120.703
A2_03388,1,20170126,95780,95790,29.984518,-121.750265,12793.92,180.111,208.695,7123.041
A2_03389,1,20170126,95790,95800,30.005559,-121.750049,12794.56,180.061,208.733,7125.37
