#ATom navigation files,,,,,,,,,,
#  ATom1: 2016-07-29 to 2016-08-23,,,,,,,,,,
#  ATom2: 2017-01-26 to 2017-02-21,,,,,,,,,,
#  ATom3: 2017-09-28 to 2017-10-27,,,,,,,,,,
#  ATom4: 2018-04-24 to 2018-05-21,,,,,,,,,,
#  Col 1: Index A#[sequence number], where #= 1,2,3,4,,,,,,
#  Col 2: Research Flight number,,,,,,,,,,
#  Col 3: Date as YYYYMMDD, starting date UTC,,,,,,,,,
#  Col 4: Start time of interval UTC seconds from midnight on YYYYMMDD (may exceed 86400, does not roll after midinght),,,,,,,,,
#  Col 5: End time of interval (10s nominal) UTC seconds from midnight on YYYYMMDD,,,,,,,,,,
#  Col 5,6, 7:  Latitude, Longitude, Altitude (deg, deg, m above masl). GPS data from MMS.,,,,
#  Col 8, 9: Pressure, Temperature (hPa, deg K)   Static pressure and temperature from MMS.,,,,,,,
#  Col 10:  Cumulative ground track distance (km, for each ATom deployment),,,,,,,,,
#index,RF,YYYYMMDD,UTC_Start,UTC_Stop,Latitude,Longitude,Altitude (m masl GPS),P (hPa),T(K),CumDist (km)
A1_13739,5,20160808,80260,80270,-32.646423,-175.277348,182.89,1000.466,286.845,27847.429
A1_13740,5,20160808,80270,80280,-32.658361,-175.280685,191.98,999.324,286.777,27848.791
A1_13741,5,20160808,80280,80290,-32.670363,-175.283817,233.07,994.297,286.274,27850.165
A1_13742,5,20160808,80290,80300,-32.682382,-175.287182,316.74,984.306,285.04,27851.534
A1_13743,5,20160808,80300,80310,-32.694296,-175.290851,411.43,973.12,284.333,27852.894
A1_13744,5,20160808,80310,80320,-32.706174,-175.294596,509.64,961.683,283.492,27854.26
A1_13745,5,20160808,80320,80330,-32.718161,-175.298283,608.87,950.187,282.565,27855.637
A1_13746,5,20160808,80330,80340,-32.730263,-175.3013,709.08,938.706,281.579,27857.02
A1_13747,5,20160808,80340,80350,-32.742458,-175.304564,812.76,926.953,280.648,27858.411
A1_13748,5,20160808,80350,80360,-32.754726,-175.307847,918.76,915.061,279.64,27859.806
A1_13749,5,20160808,80360,80370,-32.767034,-175.311177,1022.82,903.441,278.686,27861.207
A1_13750,5,20160808,80370,80380,-32.779378,-175.314542,1127.96,891.844,277.657,27862.612
A1_13751,5,20160808,80380,80390,-32.791761,-175.317536,1234.54,880.182,276.82,27864.024
A1_13752,5,20160808,80390,80400,-32.804183,-175.320928,1339.25,868.858,276.028,27865.444
A1_13753,5,20160808,80400,80410,-32.81666,-175.32461,1444.33,857.579,275.032,27866.872
A1_13754,5,20160808,80410,80420,-32.82907,-175.328767,1551.02,846.139,274.334,27868.304
A1_13755,5,20160808,80420,80430,-32.840407,-175.335394,1662.84,834.627,273.597,27869.709
A1_13756,5,20160808,80430,80440,-32.850792,-175.344273,1765.92,823.97,272.965,27871.142
A1_13757,5,20160808,80440,80450,-32.862166,-175.350959,1868.86,813.154,272.462,27872.564
A1_13758,5,20160808,80450,80460,-32.874775,-175.353911,1971.47,802.654,271.936,27874.002
A1_13759,5,20160808,80460,80470,-32.887754,-175.354864,2076.82,792.331,271.266,27875.445
A1_13760,5,20160808,80470,80480,-32.900753,-175.356068,2181.59,782.011,270.551,27876.891
A1_13761,5,20160808,80480,80490,-32.913699,-175.358077,2285.28,771.824,269.848,27878.338
A1_13762,5,20160808,80490,80500,-32.926603,-175.360615,2388.75,761.784,269.212,27879.788
A1_13763,5,20160808,80500,80510,-32.939476,-175.363502,2492.61,751.84,268.963,27881.241
A1_13764,5,20160808,80510,80520,-32.952316,-175.366477,2597.56,741.917,269.42,27882.693
A1_13765,5,20160808,80520,80530,-32.96512,-175.369381,2703.77,731.962,268.885,27884.146
A1_13766,5,20160808,80530,80540,-32.977921,-175.37278,2807.57,722.354,268.384,27885.6
A1_13767,5,20160808,80540,80550,-32.99074,-175.376141,2910.71,712.944,268.064,27887.054
A1_13768,5,20160808,80550,80560,-33.003592,-175.379508,3017.06,703.337,267.455,27888.518
A1_13769,5,20160808,80560,80570,-33.016628,-175.382701,3102.03,695.695,266.682,27890.01
A1_13770,5,20160808,80570,80580,-33.030043,-175.385585,3155.58,690.879,266.265,27891.551
A1_13771,5,20160808,80580,80590,-33.043874,-175.389166,3205.35,686.419,265.814,27893.141
A1_13772,5,20160808,80590,80600,-33.058141,-175.392893,3252.38,682.195,265.43,27894.782
A1_13773,5,20160808,80600,80610,-33.072829,-175.39689,3299.88,677.958,264.984,27896.475
A1_13774,5,20160808,80610,80620,-33.087942,-175.40075,3346.9,673.807,264.533,27898.215
A1_13775,5,20160808,80620,80630,-33.103482,-175.404915,3396.05,669.539,264.169,27900.007
A1_13776,5,20160808,80630,80640,-33.119432,-175.409478,3450.48,664.769,263.712,27901.842
A1_13777,5,20160808,80640,80650,-33.135669,-175.414069,3539.15,657.187,263.021,27903.7
A1_13778,5,20160808,80650,80660,-33.152064,-175.418084,3646.68,648.075,262.218,27905.565
A1_13779,5,20160808,80660,80670,-33.168506,-175.422602,3761.59,638.477,261.639,27907.44
A1_13780,5,20160808,80670,80680,-33.184945,-175.427548,3872.32,629.272,260.811,27909.322
A1_13781,5,20160808,80680,80690,-33.201439,-175.432476,3982.42,620.245,260.465,27911.209
A1_13782,5,20160808,80690,80700,-33.218024,-175.437048,4087.41,611.716,259.691,27913.11
A1_13783,5,20160808,80700,80710,-33.234698,-175.442162,4194.6,603.081,258.751,27915.023
A1_13784,5,20160808,80710,80720,-33.251478,-175.447264,4299.14,594.625,257.856,27916.947
A1_13785,5,20160808,80720,80730,-33.268361,-175.451834,4401.89,586.599,257.782,27918.875
A1_13786,5,20160808,80730,80740,-33.285344,-175.456787,4504.41,578.673,257.283,27920.821
A1_13787,5,20160808,80740,80750,-33.302434,-175.461857,4605.34,570.948,256.676,27922.777
A1_13788,5,20160808,80750,80760,-33.319634,-175.466656,4704.9,563.364,255.931,27924.74
A1_13789,5,20160808,80760,80770,-33.336945,-175.471298,4804.98,555.859,255.492,27926.719
A1_13790,5,20160808,80770,80780,-33.354348,-175.476363,4905.69,548.428,255.134,27928.708
A1_13791,5,20160808,80780,80790,-33.371873,-175.481403,5006.15,541.071,254.475,27930.712
A1_13792,5,20160808,80790,80800,-33.389509,-175.485778,5106.46,533.791,253.709,27932.72
A1_13793,5,20160808,80800,80810,-33.407221,-175.490873,5208.15,526.495,253.028,27934.743
A1_13794,5,20160808,80810,80820,-33.424984,-175.496081,5309.68,519.301,252.453,27936.773
A1_13795,5,20160808,80820,80830,-33.442788,-175.501026,5409.57,512.276,251.767,27938.802
A1_13796,5,20160808,80830,80840,-33.460635,-175.506197,5509.98,505.278,251.088,27940.847
A1_13797,5,20160808,80840,80850,-33.478552,-175.511599,5612.52,498.262,250.498,27942.896
A1_13798,5,20160808,80850,80860,-33.496532,-175.516664,5717.38,491.202,249.77,27944.946
A1_13799,5,20160808,80860,80870,-33.514562,-175.521576,5818.3,484.432,249.104,27947.005
A1_13800,5,20160808,80870,80880,-33.53265,-175.526898,5915.43,478.006,248.381,27949.073
A1_13801,5,20160808,80880,80890,-33.550792,-175.532114,6010.04,471.756,247.596,27951.139
A1_13802,5,20160808,80890,80900,-33.568987,-175.536959,6105.84,465.525,247.16,27953.219
A1_13803,5,20160808,80900,80910,-33.587255,-175.54237,6191.62,459.979,246.804,27955.309
A1_13804,5,20160808,80910,80920,-33.605623,-175.547875,6268.33,455.081,246.564,27957.414
A1_13805,5,20160808,80920,80930,-33.624112,-175.552785,6342.52,450.405,246.077,27959.526
A1_13806,5,20160808,80930,80940,-33.64276,-175.558265,6416.07,445.777,245.411,27961.661
A1_13807,5,20160808,80940,80950,-33.661556,-175.563616,6494.43,440.954,244.754,27963.806
A1_13808,5,20160808,80950,80960,-33.680445,-175.568439,6573.89,436.089,244.115,27965.955
A1_13809,5,20160808,80960,80970,-33.699386,-175.573779,6651.44,431.352,243.479,27968.118
A1_13810,5,20160808,80970,80980,-33.718393,-175.579337,6725.81,426.825,242.861,27970.29
A1_13811,5,20160808,80980,80990,-33.737458,-175.584522,6801.64,422.247,242.147,27972.463
A1_13812,5,20160808,80990,81000,-33.756573,-175.59008,6878.64,417.578,241.501,27974.651
A1_13813,5,20160808,81000,81010,-33.775738,-175.595906,6953.96,413.109,240.887,27976.845
A1_13814,5,20160808,81010,81020,-33.794965,-175.601308,7029.13,408.701,240.27,27979.04
A1_13815,5,20160808,81020,81030,-33.814268,-175.606976,7103.25,404.378,239.649,27981.25
A1_13816,5,20160808,81030,81040,-33.833656,-175.612798,7177.28,400.107,239.019,27983.467
A1_13817,5,20160808,81040,81050,-33.853123,-175.618084,7254.35,395.68,238.371,27985.685
A1_13818,5,20160808,81050,81060,-33.872639,-175.623562,7334.74,391.125,237.705,27987.911
A1_13819,5,20160808,81060,81070,-33.892191,-175.629219,7412.38,386.772,237.113,27990.141
A1_13820,5,20160808,81070,81080,-33.911735,-175.634507,7491.03,382.471,236.465,27992.363
A1_13821,5,20160808,81080,81090,-33.93122,-175.640268,7570.23,378.168,235.832,27994.591
A1_13822,5,20160808,81090,81100,-33.950705,-175.646332,7643.96,374.151,235.276,27996.823
A1_13823,5,20160808,81100,81110,-33.97022,-175.65185,7717.23,370.195,234.63,27999.051
A1_13824,5,20160808,81110,81120,-33.989784,-175.657635,7792.22,366.218,233.927,28001.287
A1_13825,5,20160808,81120,81130,-34.0094,-175.663388,7870.55,362.063,233.234,28003.524
A1_13826,5,20160808,81130,81140,-34.029029,-175.668536,7949.87,357.874,232.546,28005.755
A1_13827,5,20160808,81140,81150,-34.048653,-175.674074,8028.03,353.708,231.814,28007.991
A1_13828,5,20160808,81150,81160,-34.068248,-175.679832,8103.73,349.713,231.18,28010.226
A1_13829,5,20160808,81160,81170,-34.087821,-175.685214,8167.99,346.352,230.722,28012.457
A1_13830,5,20160808,81170,81180,-34.107403,-175.69114,8222.88,343.476,230.222,28014.7
A1_13831,5,20160808,81180,81190,-34.127058,-175.69723,8277.11,340.68,229.734,28016.954
A1_13832,5,20160808,81190,81200,-34.146811,-175.702653,8333.45,337.789,229.463,28019.208
A1_13833,5,20160808,81200,81210,-34.166672,-175.708489,8388.72,334.956,229.494,28021.478
A1_13834,5,20160808,81210,81220,-34.1866,-175.714362,8443.71,332.221,229.018,28023.754
A1_13835,5,20160808,81220,81230,-34.206569,-175.719621,8500.02,329.427,228.549,28026.029
A1_13836,5,20160808,81230,81240,-34.226564,-175.725602,8555.77,326.731,228.295,28028.314
A1_13837,5,20160808,81240,81250,-34.246571,-175.731605,8610.84,324.048,228.081,28030.594
A1_13838,5,20160808,81250,81260,-34.266601,-175.737144,8665.08,321.378,227.97,28032.886
A1_13839,5,20160808,81260,81270,-34.286674,-175.743258,8720.52,318.711,227.964,28035.182
A1_13840,5,20160808,81270,81280,-34.306788,-175.749127,8776.15,316.031,227.653,28037.474
A1_13841,5,20160808,81280,81290,-34.326944,-175.754641,8835.3,313.249,228.33,28039.774
A1_13842,5,20160808,81290,81300,-34.347126,-175.760577,8890.25,310.643,228.788,28042.078
A1_13843,5,20160808,81300,81310,-34.367303,-175.7664,8938.53,308.38,229.04,28044.377
A1_13844,5,20160808,81310,81320,-34.38749,-175.772221,8986.62,306.156,228.892,28046.687
A1_13845,5,20160808,81320,81330,-34.407714,-175.778485,9035.88,303.875,228.293,28049.004
A1_13846,5,20160808,81330,81340,-34.427999,-175.784321,9083.92,301.651,228.187,28051.319
A1_13847,5,20160808,81340,81350,-34.448361,-175.790194,9131.49,299.473,227.867,28053.647
A1_13848,5,20160808,81350,81360,-34.468799,-175.7962,9180.56,297.242,227.708,28055.98
A1_13849,5,20160808,81360,81370,-34.489287,-175.801697,9224.38,295.299,227.701,28058.309
A1_13850,5,20160808,81370,81380,-34.50979,-175.807638,9263.15,293.591,227.417,28060.652
A1_13851,5,20160808,81380,81390,-34.530323,-175.813916,9299.42,291.964,227.206,28063.003
A1_13852,5,20160808,81390,81400,-34.550897,-175.819625,9336.38,290.295,227.155,28065.352
A1_13853,5,20160808,81400,81410,-34.571548,-175.825968,9371.84,288.661,227.024,28067.717
A1_13854,5,20160808,81410,81420,-34.592269,-175.83216,9408.26,287.022,226.721,28070.081
A1_13855,5,20160808,81420,81430,-34.613077,-175.837892,9447.36,285.307,226.581,28072.461
A1_13856,5,20160808,81430,81440,-34.633965,-175.844131,9483.11,283.725,226.382,28074.848
A1_13857,5,20160808,81440,81450,-34.654886,-175.850132,9518.86,282.192,226.09,28077.233
A1_13858,5,20160808,81450,81460,-34.675832,-175.856206,9555.99,280.594,226.104,28079.629
A1_13859,5,20160808,81460,81470,-34.696827,-175.862624,9594.54,278.946,226.243,28082.031
A1_13860,5,20160808,81470,81480,-34.717888,-175.868492,9632.35,277.385,226.017,28084.433
A1_13861,5,20160808,81480,81490,-34.739029,-175.874682,9669.73,275.83,226.171,28086.848
A1_13862,5,20160808,81490,81500,-34.7602,-175.881025,9707.95,274.247,226.127,28089.265
A1_13863,5,20160808,81500,81510,-34.781369,-175.886858,9744.29,272.732,226.342,28091.679
A1_13864,5,20160808,81510,81520,-34.802548,-175.89343,9778.64,271.281,226.363,28094.102
A1_13865,5,20160808,81520,81530,-34.823752,-175.899766,9814.73,269.776,226.474,28096.524
A1_13866,5,20160808,81530,81540,-34.845006,-175.905953,9850.94,268.301,226.351,28098.955
A1_13867,5,20160808,81540,81550,-34.866317,-175.912469,9889.07,266.734,226.294,28101.394
A1_13868,5,20160808,81550,81560,-34.887682,-175.918429,9926.42,265.214,226.042,28103.828
A1_13869,5,20160808,81560,81570,-34.909079,-175.924752,9964.61,263.669,225.903,28106.272
A1_13870,5,20160808,81570,81580,-34.9305,-175.93115,9999.83,262.209,225.737,28108.713
A1_13871,5,20160808,81580,81590,-34.95196,-175.937033,10035.4,260.732,225.677,28111.166
A1_13872,5,20160808,81590,81600,-34.973445,-175.943538,10071.62,259.299,225.293,28113.62
A1_13873,5,20160808,81600,81610,-34.994945,-175.949826,10108.14,257.825,224.987,28116.07
A1_13874,5,20160808,81610,81620,-35.016445,-175.956047,10144.37,256.34,224.913,28118.529
A1_13875,5,20160808,81620,81630,-35.037956,-175.962718,10179.42,254.906,224.734,28120.991
A1_13876,5,20160808,81630,81640,-35.059509,-175.968841,10217.14,253.4,224.698,28123.449
A1_13877,5,20160808,81640,81650,-35.0811,-175.975331,10253.47,251.975,224.64,28125.918
A1_13878,5,20160808,81650,81660,-35.1027,-175.981852,10291.39,250.534,224.865,28128.38
A1_13879,5,20160808,81660,81670,-35.124295,-175.988017,10329.35,249.073,224.807,28130.849
A1_13880,5,20160808,81670,81680,-35.145887,-175.994725,10365.56,247.641,224.636,28133.319
A1_13881,5,20160808,81680,81690,-35.16748,-176.00106,10401.91,246.258,224.697,28135.782
A1_13882,5,20160808,81690,81700,-35.189091,-176.007477,10440.57,244.813,224.611,28138.253
A1_13883,5,20160808,81700,81710,-35.210709,-176.014124,10479.14,243.371,224.684,28140.725
A1_13884,5,20160808,81710,81720,-35.232325,-176.020124,10516.35,241.982,224.827,28143.187
A1_13885,5,20160808,81720,81730,-35.253943,-176.026785,10552.16,240.609,224.952,28145.659
A1_13886,5,20160808,81730,81740,-35.27555,-176.033224,10588.39,239.243,224.752,28148.122
A1_13887,5,20160808,81740,81750,-35.297147,-176.03957,10623.3,237.948,224.688,28150.593
A1_13888,5,20160808,81750,81760,-35.31874,-176.046276,10660.37,236.586,224.948,28153.062
A1_13889,5,20160808,81760,81770,-35.340359,-176.052348,10697.73,235.202,225.467,28155.525
A1_13890,5,20160808,81770,81780,-35.362018,-176.058661,10735.24,233.829,225.547,28157.996
A1_13891,5,20160808,81780,81790,-35.383696,-176.064945,10771.38,232.495,225.215,28160.459
A1_13892,5,20160808,81790,81800,-35.405355,-176.070705,10809.41,231.136,225.706,28162.927
A1_13893,5,20160808,81800,81810,-35.426971,-176.077115,10844.94,229.864,225.817,28165.39
A1_13894,5,20160808,81810,81820,-35.448516,-176.083379,10883.74,228.542,226.151,28167.838
A1_13895,5,20160808,81820,81830,-35.469976,-176.089716,10916.45,227.407,226.064,28170.294
A1_13896,5,20160808,81830,81840,-35.491438,-176.096656,10919.77,227.255,225.582,28172.76
A1_13897,5,20160808,81840,81850,-35.513026,-176.103173,10902.97,227.81,224.989,28175.24
A1_13898,5,20160808,81850,81860,-35.534833,-176.110111,10895.94,228.085,224.942,28177.746
A1_13899,5,20160808,81860,81870,-35.556825,-176.11655,10899.48,227.969,224.833,28180.254
A1_13900,5,20160808,81870,81880,-35.578912,-176.12268,10907.28,227.733,224.772,28182.774
A1_13901,5,20160808,81880,81890,-35.601031,-176.129212,10912.3,227.59,224.827,28185.298
A1_13902,5,20160808,81890,81900,-35.623158,-176.135335,10913.23,227.56,224.728,28187.818
A1_13903,5,20160808,81900,81910,-35.645291,-176.142001,10915.65,227.541,224.92,28190.348
A1_13904,5,20160808,81910,81920,-35.667427,-176.148739,10914.38,227.564,224.892,28192.872
A1_13905,5,20160808,81920,81930,-35.689591,-176.155278,10910.04,227.695,224.949,28195.412
A1_13906,5,20160808,81930,81940,-35.711823,-176.16226,10905.85,227.8,224.934,28197.958
A1_13907,5,20160808,81940,81950,-35.734124,-176.168614,10906.8,227.798,225.399,28200.5
A1_13908,5,20160808,81950,81960,-35.756415,-176.175247,10910.71,227.555,225.563,28203.042
A1_13909,5,20160808,81960,81970,-35.778657,-176.181902,10907.65,227.57,225.589,28205.573
A1_13910,5,20160808,81970,81980,-35.800841,-176.188294,10902.18,227.708,225.144,28208.108
A1_13911,5,20160808,81980,81990,-35.822962,-176.195326,10900.16,227.729,224.829,28210.639
A1_13912,5,20160808,81990,82000,-35.84505,-176.201925,10898.12,227.721,224.558,28213.159
A1_13913,5,20160808,82000,82010,-35.867138,-176.20875,10894.11,227.793,224.352,28215.687
A1_13914,5,20160808,82010,82020,-35.889244,-176.215468,10891.88,227.8,224.491,28218.207
A1_13915,5,20160808,82020,82030,-35.911364,-176.22176,10891.13,227.796,224.272,28220.731
A1_13916,5,20160808,82030,82040,-35.933454,-176.228477,10890.86,227.742,224.334,28223.252
A1_13917,5,20160808,82040,82050,-35.955489,-176.234781,10889.34,227.748,224.329,28225.759
A1_13918,5,20160808,82050,82060,-35.977458,-176.241432,10888.04,227.747,224.481,28228.269
A1_13919,5,20160808,82060,82070,-35.999374,-176.248233,10884.48,227.858,224.43,28230.767
A1_13920,5,20160808,82070,82080,-36.021253,-176.254654,10883.09,227.883,224.499,28233.27
A1_13921,5,20160808,82080,82090,-36.043105,-176.261536,10885.26,227.773,224.545,28235.769
A1_13922,5,20160808,82090,82100,-36.064956,-176.267931,10884.21,227.755,224.777,28238.258
A1_13923,5,20160808,82100,82110,-36.086798,-176.274439,10882.43,227.75,225.305,28240.753
A1_13924,5,20160808,82110,82120,-36.108617,-176.28114,10878.86,227.836,225.323,28243.237
A1_13925,5,20160808,82120,82130,-36.130407,-176.287333,10876.42,227.903,225.241,28245.729
A1_13926,5,20160808,82130,82140,-36.152166,-176.294082,10878.71,227.816,225.46,28248.213
A1_13927,5,20160808,82140,82150,-36.173885,-176.300513,10880.65,227.703,225.786,28250.687
A1_13928,5,20160808,82150,82160,-36.19558,-176.306972,10879.05,227.723,225.215,28253.167
A1_13929,5,20160808,82160,82170,-36.217251,-176.313814,10878.19,227.722,225.179,28255.646
A1_13930,5,20160808,82170,82180,-36.238886,-176.320095,10875.87,227.766,224.93,28258.116
A1_13931,5,20160808,82180,82190,-36.260502,-176.327067,10873.34,227.818,225.079,28260.591
A1_13932,5,20160808,82190,82200,-36.282135,-176.333637,10870.12,227.875,224.661,28263.061
A1_13933,5,20160808,82200,82210,-36.303797,-176.340054,10871.04,227.832,224.695,28265.536
A1_13934,5,20160808,82210,82220,-36.325464,-176.346711,10874.52,227.697,224.494,28268.011
A1_13935,5,20160808,82220,82230,-36.347109,-176.352811,10873.51,227.696,223.758,28270.476
A1_13936,5,20160808,82230,82240,-36.36873,-176.359507,10869.74,227.781,224.326,28272.948
A1_13937,5,20160808,82240,82250,-36.390319,-176.366077,10865.85,227.868,224.526,28275.408
A1_13938,5,20160808,82250,82260,-36.411879,-176.37254,10865.21,227.872,224.324,28277.874
A1_13939,5,20160808,82260,82270,-36.433423,-176.379395,10865.09,227.826,224.438,28280.339
A1_13940,5,20160808,82270,82280,-36.454949,-176.385724,10864.9,227.792,224.58,28282.794
A1_13941,5,20160808,82280,82290,-36.476463,-176.392427,10864.98,227.755,224.731,28285.256
A1_13942,5,20160808,82290,82300,-36.49796,-176.399097,10864.32,227.759,224.986,28287.708
A1_13943,5,20160808,82300,82310,-36.519435,-176.405513,10862.35,227.806,224.771,28290.167
A1_13944,5,20160808,82310,82320,-36.540912,-176.412352,10862.63,227.805,224.732,28292.625
A1_13945,5,20160808,82320,82330,-36.562392,-176.418588,10863.66,227.709,224.67,28295.073
A1_13946,5,20160808,82330,82340,-36.583867,-176.42516,10861.95,227.713,224.729,28297.527
A1_13947,5,20160808,82340,82350,-36.605319,-176.431745,10861.16,227.729,225.056,28299.97
A1_13948,5,20160808,82350,82360,-36.626739,-176.43797,10859.58,227.763,225.016,28302.419
A1_13949,5,20160808,82360,82370,-36.64814,-176.444722,10859.3,227.743,225.076,28304.867
A1_13950,5,20160808,82370,82380,-36.669531,-176.451075,10857.56,227.781,224.742,28307.306
A1_13951,5,20160808,82380,82390,-36.690924,-176.457539,10856.97,227.79,224.655,28309.752
A1_13952,5,20160808,82390,82400,-36.712299,-176.464257,10856.63,227.76,224.708,28312.194
A1_13953,5,20160808,82400,82410,-36.733625,-176.470428,10855.61,227.748,224.638,28314.626
A1_13954,5,20160808,82410,82420,-36.754927,-176.477304,10854.82,227.789,224.188,28317.067
A1_13955,5,20160808,82420,82430,-36.776222,-176.483855,10853.68,227.863,224.077,28319.495
A1_13956,5,20160808,82430,82440,-36.797384,-176.490284,10857.77,227.787,224.125,28321.9
A1_13957,5,20160808,82440,82450,-36.818283,-176.496711,10820.77,228.977,223.864,28324.278
A1_13958,5,20160808,82450,82460,-36.839071,-176.502621,10714.39,232.678,223.606,28326.647
A1_13959,5,20160808,82460,82470,-36.85985,-176.509154,10608.55,236.489,223.881,28329.025
A1_13960,5,20160808,82470,82480,-36.880651,-176.515539,10506.19,240.176,223.832,28331.395
A1_13961,5,20160808,82480,82490,-36.901445,-176.521525,10404.58,243.889,223.676,28333.77
A1_13962,5,20160808,82490,82500,-36.922219,-176.528034,10301.47,247.737,222.969,28336.145
A1_13963,5,20160808,82500,82510,-36.942942,-176.534224,10202.91,251.595,222.57,28338.506
A1_13964,5,20160808,82510,82520,-36.963594,-176.540692,10097.36,255.58,222.476,28340.871
A1_13965,5,20160808,82520,82530,-36.9842,-176.547502,9987.56,259.768,221.946,28343.228
A1_13966,5,20160808,82530,82540,-37.004796,-176.553812,9883.73,264.033,221.173,28345.588
A1_13967,5,20160808,82540,82550,-37.025343,-176.560611,9784.27,268.118,221.045,28347.941
A1_13968,5,20160808,82550,82560,-37.045802,-176.566952,9683.62,272.316,221.116,28350.271
A1_13969,5,20160808,82560,82570,-37.066154,-176.573183,9582.95,276.536,221.442,28352.595
A1_13970,5,20160808,82570,82580,-37.086396,-176.579647,9476.73,280.994,221.573,28354.905
A1_13971,5,20160808,82580,82590,-37.106511,-176.585592,9369.13,285.687,221.999,28357.194
A1_13972,5,20160808,82590,82600,-37.126491,-176.591974,9261.94,290.431,222.561,28359.478
A1_13973,5,20160808,82600,82610,-37.146369,-176.598339,9150.82,295.308,223.225,28361.744
A1_13974,5,20160808,82610,82620,-37.166146,-176.604284,9039.62,300.308,223.734,28364.006
A1_13975,5,20160808,82620,82630,-37.185841,-176.610659,8928.97,305.306,224.079,28366.256
A1_13976,5,20160808,82630,82640,-37.205456,-176.616637,8818.79,310.363,224.634,28368.487
A1_13977,5,20160808,82640,82650,-37.224969,-176.622418,8709.79,315.49,225.292,28370.714
A1_13978,5,20160808,82650,82660,-37.244361,-176.628539,8603.23,320.613,225.813,28372.924
A1_13979,5,20160808,82660,82670,-37.263602,-176.634283,8498.45,325.696,226.578,28375.11
A1_13980,5,20160808,82670,82680,-37.282685,-176.64018,8392.81,330.889,227.359,28377.289
A1_13981,5,20160808,82680,82690,-37.30161,-176.646388,8286.16,336.159,228.253,28379.451
A1_13982,5,20160808,82690,82700,-37.320412,-176.652047,8176.27,341.662,228.954,28381.594
A1_13983,5,20160808,82700,82710,-37.33912,-176.658004,8067.74,347.182,229.656,28383.731
A1_13984,5,20160808,82710,82720,-37.357727,-176.664034,7959.78,352.763,230.348,28385.857
A1_13985,5,20160808,82720,82730,-37.376234,-176.669357,7851.13,358.473,230.992,28387.962
A1_13986,5,20160808,82730,82740,-37.394644,-176.675234,7744.22,364.136,231.739,28390.063
A1_13987,5,20160808,82740,82750,-37.412945,-176.681063,7637.76,369.839,232.5,28392.151
A1_13988,5,20160808,82750,82760,-37.431139,-176.686215,7529.9,375.656,233.179,28394.22
A1_13989,5,20160808,82760,82770,-37.449216,-176.692015,7423.31,381.534,233.847,28396.284
A1_13990,5,20160808,82770,82780,-37.467173,-176.697846,7318.3,387.399,234.236,28398.335
A1_13991,5,20160808,82780,82790,-37.485029,-176.703017,7209.94,393.498,234.69,28400.37
A1_13992,5,20160808,82790,82800,-37.502802,-176.70882,7099.56,399.83,235.259,28402.403
A1_13993,5,20160808,82800,82810,-37.520489,-176.714618,6991.36,406.121,235.743,28404.424
A1_13994,5,20160808,82810,82820,-37.538082,-176.719739,6887.03,412.27,236.195,28406.429
A1_13995,5,20160808,82820,82830,-37.555581,-176.725441,6784.54,418.387,236.87,28408.428
A1_13996,5,20160808,82830,82840,-37.572997,-176.731019,6682.72,424.52,237.456,28410.414
A1_13997,5,20160808,82840,82850,-37.590307,-176.73591,6579.81,430.836,238.117,28412.385
A1_13998,5,20160808,82850,82860,-37.607484,-176.741555,6474.17,437.337,238.568,28414.349
A1_13999,5,20160808,82860,82870,-37.624567,-176.747213,6367.6,444.029,239.355,28416.303
A1_14000,5,20160808,82870,82880,-37.641585,-176.752212,6263.42,450.66,239.997,28418.243
A1_14001,5,20160808,82880,82890,-37.658531,-176.757707,6159.3,457.301,240.073,28420.181
A1_14002,5,20160808,82890,82900,-37.675418,-176.763231,6053.18,464.203,240.549,28422.114
A1_14003,5,20160808,82900,82910,-37.692289,-176.768184,5943.85,471.396,240.665,28424.038
A1_14004,5,20160808,82910,82920,-37.70916,-176.773483,5836.08,478.638,241.372,28425.969
A1_14005,5,20160808,82920,82930,-37.726031,-176.778848,5731.88,485.752,242.289,28427.897
A1_14006,5,20160808,82930,82940,-37.742875,-176.783895,5628.16,492.872,243.204,28429.815
A1_14007,5,20160808,82940,82950,-37.759675,-176.789062,5523.43,500.153,244.176,28431.738
A1_14008,5,20160808,82950,82960,-37.776429,-176.794647,5417.9,507.57,245.105,28433.66
A1_14009,5,20160808,82960,82970,-37.793141,-176.800011,5312.67,515.06,245.948,28435.568
A1_14010,5,20160808,82970,82980,-37.809824,-176.80515,5208.74,522.53,246.947,28437.479
A1_14011,5,20160808,82980,82990,-37.826473,-176.810557,5106.35,529.972,247.813,28439.382
A1_14012,5,20160808,82990,83000,-37.843089,-176.815755,5003.33,537.511,248.556,28441.275
A1_14013,5,20160808,83000,83010,-37.85966,-176.820559,4898.89,545.236,249.487,28443.17
A1_14014,5,20160808,83010,83020,-37.876173,-176.825979,4794.1,553.069,250.424,28445.061
A1_14015,5,20160808,83020,83030,-37.892631,-176.831431,4689.83,560.992,251.336,28446.941
A1_14016,5,20160808,83030,83040,-37.90905,-176.836402,4586.16,568.966,252.126,28448.823
A1_14017,5,20160808,83040,83050,-37.925443,-176.841901,4481.86,577.085,252.465,28450.701
